collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
117684,PaleoDB,"M. Clapham",,Stenoscisma,,mutabilis,,,,,3813,"Permian 1"
117684,PaleoDB,"M. Clapham",,Tumarinia,"n. sp.",yukonica,,,,,3813,"Permian 1"
117684,PaleoDB,"M. Clapham",,Alispiriferella,,ordinaria,,Spiriferella,,ordinaria,3813,"Permian 1"
117684,PaleoDB,"M. Clapham",,Dielasma,,brevicostatum,,,,,3813,"Permian 1"
117685,PaleoDB,"M. Clapham",,Cimmeriella,,costellata,,Globiella,,costellata,3813,"Permian 1"
117685,PaleoDB,"M. Clapham","n. gen.",Ogilviecoelia,"n. sp.",inflata,,,,,3813,"Permian 1"
117685,PaleoDB,"M. Clapham",,Spiriferella,,saranae,,,,,3813,"Permian 1"
117685,PaleoDB,"M. Clapham",,Tomiopsis,,sp.,,,,,3813,"Permian 1"
117685,PaleoDB,"M. Clapham",,Alispiriferella,,ordinaria,,Spiriferella,,ordinaria,3813,"Permian 1"
117686,PaleoDB,"M. Clapham",,Ogilviecoelia,,inflata,,Attenuatella,,sp.,3813,"Permian 1"
117687,PaleoDB,"M. Clapham",,Tornquistia,,sp.,,,,,3813,"Permian 2"
117687,PaleoDB,"M. Clapham",,Jakutoproductus,,verchoyanicus,,Jakutoproductus,,sp.,3813,"Permian 2"
117688,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,27298,"Permian 1"
117689,PaleoDB,"M. Clapham",,Waagenoconcha,,permocarbonica,,,,,27298,"Permian 1"
117689,PaleoDB,"M. Clapham",,Kochiproductus,,saranaeanus,,,,,27298,"Permian 1"
117690,PaleoDB,"M. Clapham",,Jakutoproductus,,verchoyanicus,,,,,27298,"Permian 2"
117690,PaleoDB,"M. Clapham",,Waagenoconcha,,permocarbonica,,,,,27298,"Permian 2"
117690,PaleoDB,"M. Clapham",,Cimmeriella,,costellata,,Globiella,,costellata,27298,"Permian 2"
117690,PaleoDB,"M. Clapham","n. gen.",Nahoniella,"n. sp.",plana,"n. gen.",Yukonella,"n. sp.",plana,27298,"Permian 2"
117691,PaleoDB,"M. Clapham",,Waagenoconcha,,permocarbonica,,,,,27298,"Permian 2"
117692,PaleoDB,"M. Clapham",,Waagenoconcha,,permocarbonica,,,,,27298,"Permian 2"
117693,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,27298,"Permian 1"
117693,PaleoDB,"M. Clapham",,Rhynoleichus,,dorsoconvexa,,,,,27298,"Permian 1"
117694,PaleoDB,"M. Clapham",,Linoproductus,,dorotheevi,,,,,3813,"Permian 2"
117694,PaleoDB,"M. Clapham",,Anidanthus,cf.,boikowi,,,,,3813,"Permian 2"
117694,PaleoDB,"M. Clapham",,Spiriferella,,pseudodraschei,,,,,3813,"Permian 2"
117694,PaleoDB,"M. Clapham",,Tomiopsis,,ovulum,,,,,3813,"Permian 2"
117694,PaleoDB,"M. Clapham",,Jakutoproductus,,sp.,,,,,3813,"Permian 2"
117694,PaleoDB,"M. Clapham",?,Rugivestis,,sp.,,,,,3813,"Permian 2"
117699,PaleoDB,"M. Clapham",,Komiella,,omolonensis,,,,,3813,"Permian 1"
117699,PaleoDB,"M. Clapham",,Kutorginella,,yukonensis,,,,,3813,"Permian 1"
117699,PaleoDB,"M. Clapham",,Spiriferella,,saranae,,,,,3813,"Permian 1"
117699,PaleoDB,"M. Clapham",,Bruntonia,,bullocki,,Sowerbina,cf.,timanicum,3813,"Permian 1"
117700,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,3813,"Permian 1"
117700,PaleoDB,"M. Clapham",,Orthotichia,,morganiana,,Orthotichia,,sp.,3813,"Permian 1"
117701,PaleoDB,"M. Clapham",,Liosotella,,compacta,,,,,3813,"Permian 1"
117701,PaleoDB,"M. Clapham",,Calliprotonia,,inexpectatum,,,,,3813,"Permian 1"
117701,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,3813,"Permian 1"
117702,PaleoDB,"M. Clapham",,Orthotetes,,canadensis,,,,,3813,"Permian 1"
117702,PaleoDB,"M. Clapham",,Kochiproductus,,porrectus,,,,,3813,"Permian 1"
117703,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,27298,"Permian 1"
117704,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,27298,"Permian 1"
117705,PaleoDB,"M. Clapham",,Orthotichia,,morganiana,,,,,27298,"Permian 2"
117705,PaleoDB,"M. Clapham",,Anemonaria,,auriculata,,,,,27298,"Permian 2"
117705,PaleoDB,"M. Clapham",,Kutorginella,,yukonensis,,,,,27298,"Permian 2"
117705,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,27298,"Permian 2"
117706,PaleoDB,"M. Clapham",,Orthotetes,,canadensis,,,,,3813,"Permian 2"
117706,PaleoDB,"M. Clapham",,Anemonaria,"n. sp.",auriculata,,,,,3813,"Permian 2"
117706,PaleoDB,"M. Clapham",,Chaoiella,,sp.,,,,,3813,"Permian 2"
117706,PaleoDB,"M. Clapham",,Cimmeriella,,costellata,,Globiella,,costellata,3813,"Permian 2"
117706,PaleoDB,"M. Clapham",,Hustedia,cf.,remota,,,,,3813,"Permian 2"
117706,PaleoDB,"M. Clapham",,Tiramnia,,canadica,,Martinia,,sp.,3813,"Permian 2"
117707,PaleoDB,"M. Clapham",,Reticulatia,,uralica,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Krotovia,,pustulata,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Uraloproductus,informal,"sp. A",,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Rugivestis,,arctica,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Kochiproductus,,porrectus,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Chaoiella,,sp.,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Cimmeriella,,costellata,,Globiella,,costellata,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Tumarinia,,yukonica,,,,,27298,"Permian 2"
117708,PaleoDB,"M. Clapham",,Tiramnia,,canadica,,,,,27298,"Permian 2"
117709,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,3813,"Permian 1"
117709,PaleoDB,"M. Clapham",,Rhynoleichus,,dorsoconvexa,,,,,3813,"Permian 1"
117709,PaleoDB,"M. Clapham",,Ogilviecoelia,,inflata,,,,,3813,"Permian 1"
117709,PaleoDB,"M. Clapham",,Tiramnia,,canadica,,,,,3813,"Permian 1"
117709,PaleoDB,"M. Clapham",,Linoproductus,,simensis,,,,,3813,"Permian 1"
117710,PaleoDB,"M. Clapham",,Kochiproductus,,porrectus,,,,,27298,"Permian 1"
117710,PaleoDB,"M. Clapham",,Chaoiella,,sp.,,,,,27298,"Permian 1"
117710,PaleoDB,"M. Clapham",,Tumarinia,,yukonica,,,,,27298,"Permian 1"
117710,PaleoDB,"M. Clapham",,Larispirifer,,ettrainensis,,,,,27298,"Permian 1"
117711,PaleoDB,"M. Clapham",,Komiella,,omolonensis,,,,,27298,"Permian 1"
117712,PaleoDB,"M. Clapham",,Fimbrinia,,transversa,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Tubersulculus,,maximus,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Anemonaria,,auriculata,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Calliprotonia,,inexpectatum,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Waagenoconcha,,permocarbonica,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Kochiproductus,,porrectus,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Protoanidanthus,,umbonatus,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Rhynoleichus,,dorsoconvexa,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Stenoscisma,,mutabilis,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Ogilviecoelia,,inflata,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Dielasma,,rectimarginatum,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Sowerbina,,sp.,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Krotovia,,pustulata,,,,,3813,"Permian 1"
117712,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,Yakovlevia,,sp.,3813,"Permian 1"
117713,PaleoDB,"M. Clapham",,Schrenkiella,,sp.,,,,,29758,"Permian 1"
117713,PaleoDB,"M. Clapham",,Spiriferella,,saranae,,,,,29758,"Permian 1"
117713,PaleoDB,"M. Clapham",,Tubersulculus,,maximus,,,,,29758,"Permian 1"
117713,PaleoDB,"M. Clapham",,Spiriferella,,pseudodraschei,,,,,29758,"Permian 1"
117714,PaleoDB,"M. Clapham",,Kutorginella,,yukonensis,,,,,27298,"Permian 2"
117714,PaleoDB,"M. Clapham",,Linoproductus,,dorotheevi,,,,,27298,"Permian 2"
117715,PaleoDB,"M. Clapham",,Fimbrinia,,transversa,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Tubersulculus,,maximus,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Calliprotonia,,inexpectatum,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Kutorginella,,yukonensis,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Reticulatia,,uralica,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Tityrophoria,,nelsoni,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Yakovlevia,,transversa,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Septacamera,,triangulata,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Spiriferella,,saranae,,,,,3813,"Permian 2"
117715,PaleoDB,"M. Clapham",,Anemonaria,,auriculata,,Anemonaria,,sp.,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Orthotetes,,canadensis,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Dyoros,,pseudotrapezoidalis,,Dyoros,,pseudotrapezoidalis,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Fimbrinia,,transversa,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Calliprotonia,,inexpectatum,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Kutorginella,,yukonensis,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Tityrophoria,,nelsoni,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Krotovia,,pustulata,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Callaiapsida,cf.,pentameroides,,Camerisma,cf.,pentameroides,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Tubersulculus,,maximus,,,,,3813,"Permian 2"
117716,PaleoDB,"M. Clapham",,Jakutoproductus,,verchoyanicus,,Jakutoproductus,,sp.,3813,"Permian 2"
