collection_no,source_database,collection.authorizer,class_name,class_extant,order_name,order_extant,family_name,family_extant,parent_rank,parent_name,parent_extant,genus_extant,species_extant,occurrence.genus_reso,occurrence.genus_name,occurrence.subgenus_reso,occurrence.subgenus_name,occurrence.species_reso,occurrence.species_name,taxon_no,original.genus_reso,original.genus_name,original.subgenus_reso,original.subgenus_name,original.species_reso,original.species_name,taxon_no,occurrence.authorizer,occurrence.enterer,occurrence.modifier,occurrence_no,abund_value,abund_unit,occurrence.reference_no,comments,occurrence.created,occurrence.modified,plant_organ,plant_organ2,original.authorizer,original.enterer,original.modifier,original.reference_no,comments,original.created,original.modified,plant_organ,attached,life_habit,depth_habitat,taxon_environment,grouping,first_author,second_author,other_authors,year_named,preservation,type_specimen,type_body_part,type_locality,form_taxon,common_name,collection.enterer,collection.modifier,collection_subset,collection.reference_no,pubyr,collection_name,collection_aka,country,state,county,plate,latdec,lngdec,latlng_basis,paleolatdec,paleolngdec,geogscale,spatial_resolution,geogcomments,period,epoch,subepoch,stage,10_my_bin,FR2_bin,max_interval,min_interval,direct_ma,direct_ma_error,direct_ma_method,max_ma,max_ma_error,max_ma_method,min_ma,min_ma_error,min_ma_method,interval_base,interval_top,interval_midpoint,interpolated_base,interpolated_top,interpolated_mid,ma_max,ma_min,ma_mid,zone,research_group,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created,collection.modified
66272,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Syringothyrididae,,genus,Cyrtella,no,no,no,,Cyrtella,,,,erecta,123903,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616428,1,specimens,11597,,"2006-10-06 06:02:08","2011-11-19 16:51:39",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1987,"body (3D)","UQ F52894",,66266,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4824, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:32:16","2011-11-19 16:51:13"
66274,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,subfamily,Aulosteginae,,no,,,Taeniothaerus,,,,sp.,125177,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616452,2,specimens,11597,"1 VV, 1 Art","2006-10-06 06:04:45","2011-11-16 17:09:48",,,,,,,,,,,yes,"low-level epifaunal",,,,Whitehouse,,,1928,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Terrakea,no,no,no,,Terrakea,,,cf.,dickinsi,136580,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616453,20,specimens,11597,"18 VV, 1 DV, 1 Art","2006-10-06 06:04:45","2011-11-16 17:09:48",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. F. Dear",,,1971,"body (3D)","GSQ F11710",,103022,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Megousia,no,no,no,,Megousia,,,,solita,123918,,Nothokuvelousia,,,,aurifera,123899,"D. Bottjer","M. Clapham","M. Clapham",616454,126,specimens,11597,"40 VV, 26 DV, 60 Art","2006-10-06 06:04:45","2011-11-19 16:53:44",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 74096",,66269,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Trigonotretidae,,genus,Trigonotreta,no,no,no,,Trigonotreta,,,,australis,205674,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616455,3,specimens,11597,,"2006-10-06 06:04:45","2011-11-16 17:09:48",,,,,,,,,,,yes,epifaunal,,,,Bion,,,1928,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Ambikella,no,no,no,,Ambikella,,,,ovata,177751,,Tomiopsis,,,,ovata,123895,"D. Bottjer","M. Clapham","M. Clapham",616456,1,specimens,11597,,"2006-10-06 06:04:45","2011-11-16 17:09:48",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1961,"not a trace","UNE F3182",,103901,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Geothomasia,,,no,,Geothomasia,,,,valida,177064,,Tomiopsis,,,,valida,205679,"D. Bottjer","M. Clapham","M. Clapham",616457,1,specimens,27368,"1 Art; T. profunda valida","2006-10-06 06:04:45","2011-11-16 17:10:04",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1961,mold,"UQ F21918",valve,103898,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66274,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Strophalosiidae,,genus,Acanthalosia,no,no,no,,Acanthalosia,,,,domina,123901,,Acanthalosia,,,,brittoni,27057,"M. Clapham","M. Clapham",,616451,8,specimens,27370,,"2008-06-10 13:21:27","2008-06-11 06:21:27",,,"D. Bottjer","M. Clapham","M. Clapham",11597,"7 VV, 1 DV","2006-10-06 06:04:45","2011-11-19 16:53:44",,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 73978",,66231,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4826, Rose's Pride Mine",,Australia,Queensland,,801,-25.264,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:02","2011-11-19 16:53:27"
66275,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Terrakea,no,no,no,,Terrakea,,,cf.,dickinsi,136580,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616461,15,individuals,27351,"13 VV, 3 DV, 2 Art","2006-10-06 06:05:30","2011-11-11 13:26:01",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. F. Dear",,,1971,"body (3D)","GSQ F11710",,103022,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4827, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,pebbly,lithified,,sandstone,Y,,,,,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:20","2011-11-11 13:25:33"
66275,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Megousia,no,no,no,,Megousia,,,,solita,123918,,,,,,,,"M. Clapham","M. Clapham",,909911,,,27370,,"2011-01-18 15:31:03","2011-01-18 15:31:03",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1968,"not a trace","ANU 17752",,82848,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4827, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,pebbly,lithified,,sandstone,Y,,,,,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:33:20","2011-11-11 13:25:33"
66276,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Strophalosiidae,,genus,Echinalosia,no,no,no,,Echinalosia,,,,discinia,123865,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616467,17,specimens,27351,"6 VV, 8 DV, 3 Art","2006-10-06 06:12:36","2011-11-10 14:22:47",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 70303",,66278,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Productellidae,,genus,Lethamia,,,no,,Lethamia,,,"n. sp.",hillae,123873,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616468,16,specimens,27351,"7 VV, 5 DV, 4 Art","2006-10-06 06:12:36","2011-11-10 13:59:26",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"body (3D)","UQF 70064",valve,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Monticuliferidae,,genus,Magniplicatina,no,no,no,,Magniplicatina,,,"n. sp.",superba,123864,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616469,76,specimens,27351,"55 VV, 18 DV, 3 Art","2006-10-06 06:12:36","2011-11-10 14:05:48",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 70078",,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Rhynchonellida,,Stenoscismatidae,,genus,Sedecularia,,,no,,Sedecularia,,,,glabra,123872,,Stenoscisma,,,,glabra,123871,"D. Bottjer","M. Clapham","M. Clapham",616470,10,specimens,27351,"10 DV","2006-10-06 06:12:36","2011-11-10 15:27:29",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 70116",,66279,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Athyridida,,Athyrididae,,subfamily,Cleiothyrididinae,,no,,?,Cleiothyridina,,,informal,"sp. C",29176,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616471,3,specimens,27368,"3 VV","2006-10-06 06:12:36","2011-11-16 15:56:09",,,,,,,,,,,yes,"low-level epifaunal",,,,Buckman,,,1906,"not a trace",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Syringothyrididae,,subfamily,Permasyrinxinae,,no,,,Permasyrinx,,,,sp.,29512,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616472,2,specimens,11597,"1 VV, 1 Art","2006-10-06 06:12:36","2010-09-23 13:00:34",,,,,,,,,,,yes,"low-level epifaunal",,,,,,,,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Trigonotretidae,,genus,Neospirifer,no,no,no,,Neospirifer,,,"n. sp.",concentricus,123862,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616473,35,specimens,27368,"23 VV, 8 DV, 4 Art","2006-10-06 06:12:36","2011-11-16 14:44:16",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,mold,"UQF 70100",,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Tigillumia,,,no,,Tigillumia,,,"n. sp.",biparallela,177758,,Martiniopsis,,,"n. sp.",biparallela,123863,"D. Bottjer","M. Clapham","M. Clapham",616474,22,specimens,27368,"11 VV, 10 DV, 1 Art","2006-10-06 06:12:36","2011-11-16 14:45:11",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,mold,"UQF 70134",,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Martiniidae,,genus,Spinomartinia,no,no,no,,Spinomartinia,,,"n. sp.",queenslandica,123861,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616475,366,specimens,27368,"300 VV, 60 DV, 6 Art","2006-10-06 06:12:36","2011-11-16 15:40:25",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,"body (3D)","UQF 70189",,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Brachythyrididae,,genus,Pustuloplica,,,no,,Pustuloplica,,,"n. sp.",papillosa,123888,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616476,9,specimens,27368,"8 VV, 1 DV","2006-10-06 06:12:36","2011-11-16 15:40:55",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,"body (3D)","UQF 70215",,66276,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Terebratulida,yes,Beecheriidae,,family,Beecheriidae,,no,,?,Hoskingia,,,,sp.,30241,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616477,2,specimens,27368,"2 VV","2006-10-06 06:12:36","2011-11-16 17:26:28",,,,,,,,,,,yes,epifaunal,,,,"K. S. W. Campbell",,,1965,"not a trace",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
66276,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Syringothyrididae,,genus,Permasyrinx,no,no,no,,Permasyrinx,,,,prolonga,205668,,,,,,,,"M. Clapham","M. Clapham",,996638,,,27368,,"2011-11-16 16:13:23","2011-11-16 16:13:23",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1987,mold,"UQ F70211",,66279,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4108, Ross Creek Tributary, Cracow Station",,Australia,Queensland,,801,-25.365,150.275,"based on nearby landmark",-60.57,156.38,outcrop,,,Permian,Cisuralian,,Kungurian,"Permian 2",Kungurian,Kungurian,,,,,,,,,,,279.500,272.500,276,,,0,279.500,272.500,276,,"marine invertebrate",,Brae,,,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,conglomerate,Y,,,,sandstone,Y,foreshore,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:34:13","2013-09-01 08:16:33"
