taxon_name	phylum	class	feeding
Pyramidaspirifer	Brachiopoda	Rhynchonellata	1
Eodimitria	Brachiopoda	Rhynchonellata	1
Geminisulcispirifer	Brachiopoda	Rhynchonellata	1
Nikospirifer	Brachiopoda	Rhynchonellata	1
Pseudocyrtiopsis	Brachiopoda	Rhynchonellata	1
Regelia	Brachiopoda	Rhynchonellata	1
Tiocyrspis	Brachiopoda	Rhynchonellata	1
Planispirifer	Brachiopoda	Rhynchonellata	1
Tatjanaspirifer	Brachiopoda	Rhynchonellata	1
Homevaleria	Brachiopoda	Rhynchonellata	1
Monklandia	Brachiopoda	Rhynchonellata	1
Wairakispirifer	Brachiopoda	Rhynchonellata	1
Ladoplica	Brachiopoda	Rhynchonellata	1
Postamartinia	Brachiopoda	Rhynchonellata	1
Odontosirifer	Brachiopoda	Rhynchonellata	1
Triangularia	Brachiopoda	Rhynchonellata	1
Varuna	Brachiopoda	Rhynchonellata	1
Anthracothyrina	Brachiopoda	Rhynchonellata	1
Unicostatina	Brachiopoda	Rhynchonellata	1
Rhombosirifer	Brachiopoda	Rhynchonellata	1
Tintoriella	Brachiopoda	Rhynchonellata	1
Atylephorus	Brachiopoda	Rhynchonellata	1
Finosiprifer	Brachiopoda	Rhynchonellata	1
Costuloplica	Brachiopoda	Rhynchonellata	1
Lutuginia	Brachiopoda	Rhynchonellata	1
Maxwellispirifer	Brachiopoda	Rhynchonellata	1
Tibetospirifer	Brachiopoda	Rhynchonellata	1
Crytiorina	Brachiopoda	Rhynchonellata	1
Bolilaspirfer	Brachiopoda	Rhynchonellata	1
Polystylus	Brachiopoda	Rhynchonellata	1
Spondylospiriferina	Brachiopoda	Rhynchonellata	1
Hystosyrinx	Brachiopoda	Rhynchonellata	1
Moniellocyrtina	Brachiopoda	Rhynchonellata	1
Fallax	Brachiopoda	Rhynchonellata	1
Katchathris	Brachiopoda	Rhynchonellata	1
Makridinithyris	Brachiopoda	Rhynchonellata	1
Oppeliella	Brachiopoda	Rhynchonellata	1
Pseuorugitela	Brachiopoda	Rhynchonellata	1
Septicollarina	Brachiopoda	Rhynchonellata	1
Ecnomiosa	Brachiopoda	Rhynchonellata	1
Laquethiris	Brachiopoda	Rhynchonellata	1
Mergerlina	Brachiopoda	Rhynchonellata	1
Pumilus	Brachiopoda	Rhynchonellata	1
Frenulina	Brachiopoda	Rhynchonellata	1
Shimodaia	Brachiopoda	Rhynchonellata	1
Glaciarcula	Brachiopoda	Rhynchonellata	1
Kafirnigania	Brachiopoda	Rhynchonellata	1
Tythothyris	Brachiopoda	Rhynchonellata	1
Thaumatosia	Brachiopoda	Rhynchonellata	1
Amphithyris	Brachiopoda	Rhynchonellata	1
Annulopatidia	Brachiopoda	Rhynchonellata	1
Leptothyrella	Brachiopoda	Rhynchonellata	1
Phaneropora	Brachiopoda	Rhynchonellata	1
Jaffaia	Brachiopoda	Rhynchonellata	1
Landonella	Brachiopoda	Rhynchonellata	1
Erihadrosia	Brachiopoda	Rhynchonellata	1
Aerothyris	Brachiopoda	Rhynchonellata	1
Aneboconcha	Brachiopoda	Rhynchonellata	1
Calloria	Brachiopoda	Rhynchonellata	1
Dyscritosia	Brachiopoda	Rhynchonellata	1
Epacrothyris	Brachiopoda	Rhynchonellata	1
Fosteria	Brachiopoda	Rhynchonellata	1
Magallania	Brachiopoda	Rhynchonellata	1
Parakinetica	Brachiopoda	Rhynchonellata	1
Pirothyris	Brachiopoda	Rhynchonellata	1
Praemagadina	Brachiopoda	Rhynchonellata	1
Syntomaria	Brachiopoda	Rhynchonellata	1
Tioriorithyris	Brachiopoda	Rhynchonellata	1
Paragusarella	Brachiopoda	Rhynchonellata	1
Protoguesarella	Brachiopoda	Rhynchonellata	1
Delmontanella	Brachiopoda	Rhynchonellata	1
Kuntella	Brachiopoda	Rhynchonellata	1
Paraulacothyris	Brachiopoda	Rhynchonellata	1
Pictetella	Brachiopoda	Rhynchonellata	1
Polyplectella	Brachiopoda	Rhynchonellata	1
Uniptychina	Brachiopoda	Rhynchonellata	1
Holobrachia	Brachiopoda	Rhynchonellata	1
Luppovithyris	Brachiopoda	Rhynchonellata	1
Simplicithyris	Brachiopoda	Rhynchonellata	1
Timacella	Brachiopoda	Rhynchonellata	1
Surugathyris	Brachiopoda	Rhynchonellata	1
Sympthythyris	Brachiopoda	Rhynchonellata	1
Bathynanus	Brachiopoda	Rhynchonellata	1
Chlidonophora	Brachiopoda	Rhynchonellata	1
Deslongchampsithyris	Brachiopoda	Rhynchonellata	1
Nanacalathis	Brachiopoda	Rhynchonellata	1
Notozyga	Brachiopoda	Rhynchonellata	1
Cnismatocentrum	Brachiopoda	Rhynchonellata	1
Pelaiella	Brachiopoda	Rhynchonellata	1
Ligatella	Brachiopoda	Rhynchonellata	1
Pseudipygoides	Brachiopoda	Rhynchonellata	1
Acrobelesia	Brachiopoda	Rhynchonellata	1
Goniobrochus	Brachiopoda	Rhynchonellata	1
Xenobrochus	Brachiopoda	Rhynchonellata	1
Kubanithyris	Brachiopoda	Rhynchonellata	1
Pamirothyropis	Brachiopoda	Rhynchonellata	1
Harpotothyris	Brachiopoda	Rhynchonellata	1
Dzharithyris	Brachiopoda	Rhynchonellata	1
Karakulithyris	Brachiopoda	Rhynchonellata	1
Moisseevia	Brachiopoda	Rhynchonellata	1
Aschuthyris	Brachiopoda	Rhynchonellata	1
Dhosathyris	Brachiopoda	Rhynchonellata	1
Gibbithyrella	Brachiopoda	Rhynchonellata	1
Neaguithyris	Brachiopoda	Rhynchonellata	1
Rarithyris	Brachiopoda	Rhynchonellata	1
Thadiqithyris	Brachiopoda	Rhynchonellata	1
Unkurithyris	Brachiopoda	Rhynchonellata	1
Liangshanella	Brachiopoda	Rhynchonellata	1
Ornathothyris	Brachiopoda	Rhynchonellata	1
Pseudogibbithyris	Brachiopoda	Rhynchonellata	1
Sahnithyris	Brachiopoda	Rhynchonellata	1
Leymerithyris	Brachiopoda	Rhynchonellata	1
Acrobronchus	Brachiopoda	Rhynchonellata	1
Arctosia	Brachiopoda	Rhynchonellata	1
Dysedrosia	Brachiopoda	Rhynchonellata	1
Erymnia	Brachiopoda	Rhynchonellata	1
Kanakthyris	Brachiopoda	Rhynchonellata	1
Seymourella	Brachiopoda	Rhynchonellata	1
Zygonaria	Brachiopoda	Rhynchonellata	1
Almiralthyris	Brachiopoda	Rhynchonellata	1
Eichwaldithris	Brachiopoda	Rhynchonellata	1
Flaciferula	Brachiopoda	Rhynchonellata	1
Zenobiathyris	Brachiopoda	Rhynchonellata	1
Ospreyella	Brachiopoda	Rhynchonellata	1
Kakanuiella	Brachiopoda	Rhynchonellata	1
Pajaudina	Brachiopoda	Rhynchonellata	1
Pracelacazella	Brachiopoda	Rhynchonellata	1
Mesoseptina	Brachiopoda	Rhynchonellata	1
Pachymoorelina	Brachiopoda	Rhynchonellata	1
Stentorina	Brachiopoda	Rhynchonellata	1
Terazkia	Brachiopoda	Strophomenata	1
Orthethetina	Brachiopoda	Strophomenata	1
Tethorotes	Brachiopoda	Strophomenata	1
Arctitrea	Brachiopoda	Strophomenata	1
Acaretyrricula	Brachiopoda	Strophomenata	1
Careoplecia	Brachiopoda	Strophomenata	1
Placocliftonia	Brachiopoda	Strophomenata	1
Gonzalezius	Brachiopoda	Strophomenata	1
Herrerella	Brachiopoda	Strophomenata	1
Klocinetes	Brachiopoda	Strophomenata	1
Semicaplinoplia	Brachiopoda	Strophomenata	1
Prachetes	Brachiopoda	Strophomenata	1
Xinjiangochonetes	Brachiopoda	Strophomenata	1
Aitegounetes	Brachiopoda	Strophomenata	1
Franichonetes	Brachiopoda	Strophomenata	1
Riosanetes	Brachiopoda	Strophomenata	1
Robertsella	Brachiopoda	Strophomenata	1
Thuringochonetes	Brachiopoda	Strophomenata	1
Babinia	Brachiopoda	Strophomenata	1
Bacbonetes	Brachiopoda	Strophomenata	1
Borealinetes	Brachiopoda	Strophomenata	1
Cyrtochonetes	Brachiopoda	Strophomenata	1
Leptochonetina	Brachiopoda	Strophomenata	1
Orthochonetes	Brachiopoda	Strophomenata	1
Quadrikentron	Brachiopoda	Strophomenata	1
Tulynetes	Brachiopoda	Strophomenata	1
Zephyronetes	Brachiopoda	Strophomenata	1
Septarina	Brachiopoda	Strophomenata	1
Pinegria	Brachiopoda	Strophomenata	1
Costatamulus	Brachiopoda	Strophomenata	1
Elalia	Brachiopoda	Strophomenata	1
Krekarpius	Brachiopoda	Strophomenata	1
Nisalaria	Brachiopoda	Strophomenata	1
Striatiferella	Brachiopoda	Strophomenata	1
Undaria	Brachiopoda	Strophomenata	1
Zhejianoproductus	Brachiopoda	Strophomenata	1
Amosia	Brachiopoda	Strophomenata	1
Darlinuria	Brachiopoda	Strophomenata	1
Lanispustula	Brachiopoda	Strophomenata	1
Lazarevania	Brachiopoda	Strophomenata	1
Liolimbella	Brachiopoda	Strophomenata	1
Piatnitzkya	Brachiopoda	Strophomenata	1
Shanxiproductus	Brachiopoda	Strophomenata	1
Tenaspinus	Brachiopoda	Strophomenata	1
Verchonjania	Brachiopoda	Strophomenata	1
Admoskovia	Brachiopoda	Strophomenata	1
Bicarteria	Brachiopoda	Strophomenata	1
Bispinoproductus	Brachiopoda	Strophomenata	1
Howesia	Brachiopoda	Strophomenata	1
Polymorphia	Brachiopoda	Strophomenata	1
Rhytibulbus	Brachiopoda	Strophomenata	1
Spuriosia	Brachiopoda	Strophomenata	1
Zalvera	Brachiopoda	Strophomenata	1
Dotswoodia	Brachiopoda	Strophomenata	1
Kahlella	Brachiopoda	Strophomenata	1
Sinalosia	Brachiopoda	Strophomenata	1
Kufria	Brachiopoda	Strophomenata	1
Punctoproductus	Brachiopoda	Strophomenata	1
Asperdelia	Brachiopoda	Strophomenata	1
Anchoramena	Brachiopoda	Strophomenata	1
Bekkerella	Brachiopoda	Strophomenata	1
Benignites	Brachiopoda	Strophomenata	1
Nikitinamena	Brachiopoda	Strophomenata	1
Onegia	Brachiopoda	Strophomenata	1
Bekella	Brachiopoda	Strophomenata	1
Uzunbulakia	Brachiopoda	Strophomenata	1
Tinopena	Brachiopoda	Strophomenata	1
Vehnia	Brachiopoda	Strophomenata	1
Cathrynia	Brachiopoda	Strophomenata	1
Metambonites	Brachiopoda	Strophomenata	1
Synambonites	Brachiopoda	Strophomenata	1
Tenuimena	Brachiopoda	Strophomenata	1
Arcticastrophia	Brachiopoda	Strophomenata	1
Borealistrophia	Brachiopoda	Strophomenata	1
Eocymostrophia	Brachiopoda	Strophomenata	1
Nervostrophiella	Brachiopoda	Strophomenata	1
Pseudoleptostrophia	Brachiopoda	Strophomenata	1
Timanostrophia	Brachiopoda	Strophomenata	1
Tsaganella	Brachiopoda	Strophomenata	1
Mongolostrophia	Brachiopoda	Strophomenata	1
Glyptomenoides	Brachiopoda	Strophomenata	1
Paramalomena	Brachiopoda	Strophomenata	1
Ungulmena	Brachiopoda	Strophomenata	1
Crassitestella	Brachiopoda	Strophomenata	1
Dirafinesquina	Brachiopoda	Strophomenata	1
Bekkerina	Brachiopoda	Strophomenata	1
Bracteoptaena	Brachiopoda	Strophomenata	1
Djindella	Brachiopoda	Strophomenata	1
Fenomena	Brachiopoda	Strophomenata	1
Harjumena	Brachiopoda	Strophomenata	1
Hostimena	Brachiopoda	Strophomenata	1
Iberomena	Brachiopoda	Strophomenata	1
Kosomena	Brachiopoda	Strophomenata	1
Leigerina	Brachiopoda	Strophomenata	1
Nasutimena	Brachiopoda	Strophomenata	1
Oepikoides	Brachiopoda	Strophomenata	1
Oslomena	Brachiopoda	Strophomenata	1
Oxostrophomena	Brachiopoda	Strophomenata	1
Panderites	Brachiopoda	Strophomenata	1
Sakunites	Brachiopoda	Strophomenata	1
Saxbyonia	Brachiopoda	Strophomenata	1
Tallinnites	Brachiopoda	Strophomenata	1
Mixotreta	Brachiopoda		1
Odontotreta	Brachiopoda		1
Ombergia	Brachiopoda		1
Talasotreta	Brachiopoda		1
Tasbulakia	Brachiopoda		1
Tingitanella	Brachiopoda		1
Eschatelasma	Brachiopoda		1
Galinella	Brachiopoda		1
Bathmoleca	Brachiopoda		1
Concaviseptum	Brachiopoda		1
Havlicekion	Brachiopoda		1
Acanthatreta	Brachiopoda		1
Almohadella	Brachiopoda		1
Monophthalma	Brachiopoda		1
Erbotreta	Brachiopoda		1
Aipyotreta	Brachiopoda		1
Sasyksoria	Brachiopoda		1
Gorchakovia	Brachiopoda		1
Acanthcrania	Brachiopoda		1
Neoancistrocrania	Brachiopoda		1
Valdiviathyris	Brachiopoda		1
Dzunarzina	Brachiopoda		1
Michwitzia	Brachiopoda		1
Olenekina	Brachiopoda		1
Apistoconcha	Brachiopoda		1
Aroonia	Brachiopoda		1
Collarotretella	Brachiopoda		1
Orbaspina	Brachiopoda		1
Belubula	Brachiopoda		1
Bowanpodium	Brachiopoda		1
Corystops	Brachiopoda		1
Fengzuella	Brachiopoda		1
Keteiodoros	Brachiopoda		1
Porcidium	Brachiopoda		1
Mongolella	Brachiopoda		1
Aqqikkolia	Brachiopoda		1
Jacetanella	Brachiopoda		1
Microbiblobata	Brachiopoda		1
Microbilobata	Brachiopoda		1
Margaritaria	Mollusca	Bivalvia	1
Clavagella (Bryopa)	Mollusca	Bivalvia	1
Clavagella (Clavagella)	Mollusca	Bivalvia	1
Clavagella (Dacosta)	Mollusca	Bivalvia	1
Clavagella (Stirpulina)	Mollusca	Bivalvia	1
Humphreyia	Mollusca	Bivalvia	1
Penicillus (Foegia)	Mollusca	Bivalvia	1
Penicillus (Penicillus)	Mollusca	Bivalvia	1
Penicillus (Pseudobrechites)	Mollusca	Bivalvia	1
Penicillus (Warnea)	Mollusca	Bivalvia	1
Cardiomorpha	Mollusca	Bivalvia	
Edmondia	Mollusca	Bivalvia	1
Cercomya (Capillimya)	Mollusca	Bivalvia	1
Cercomya (Cercomya)	Mollusca	Bivalvia	1
Clistoconcha	Mollusca	Bivalvia	1
Laternula (Laternula)	Mollusca	Bivalvia	1
Laternula (Laternulina)	Mollusca	Bivalvia	1
Allogramma	Mollusca	Bivalvia	1
Entodesma (Agriodesma)	Mollusca	Bivalvia	1
Entodesma (Entodesma)	Mollusca	Bivalvia	1
Entodesma (Phlycticoncha)	Mollusca	Bivalvia	1
Lyonsia (Betholyonsia)	Mollusca	Bivalvia	1
Lyonsia (Endomargarus)	Mollusca	Bivalvia	
Lyonsia (Lyonsia)	Mollusca	Bivalvia	1
Mytilimeria	Mollusca	Bivalvia	1
Ostomya	Mollusca	Bivalvia	1
Myadora (Hunkydora)	Mollusca	Bivalvia	
Myadora (Myadora)	Mollusca	Bivalvia	1
Myadora (Myadoropsis)	Mollusca	Bivalvia	
Pandora (Clidiophora)	Mollusca	Bivalvia	1
Pandora (Foveadens)	Mollusca	Bivalvia	1
Pandora (Frenamya)	Mollusca	Bivalvia	1
Pandora (Heteroclidus)	Mollusca	Bivalvia	1
Pandora (Pandora)	Mollusca	Bivalvia	1
Pandora (Pandorella)	Mollusca	Bivalvia	1
Cochlodesma (Bontaea)	Mollusca	Bivalvia	1
Cochlodesma (Cochlodesma)	Mollusca	Bivalvia	1
Periploma (Aelga)	Mollusca	Bivalvia	1
Periploma (Albimanus)	Mollusca	Bivalvia	1
Periploma (Halistrepta)	Mollusca	Bivalvia	1
Periploma (Offadesma)	Mollusca	Bivalvia	1
Periploma (Pendaloma)	Mollusca	Bivalvia	1
Periploma (Periploma)	Mollusca	Bivalvia	1
Asthenothaerus	Mollusca	Bivalvia	1
Bushia	Mollusca	Bivalvia	1
Parvithracia	Mollusca	Bivalvia	1
Thracia (Crassithracia)	Mollusca	Bivalvia	1
Thracia (Ixartia)	Mollusca	Bivalvia	1
Thracia (Lampeia)	Mollusca	Bivalvia	1
Thracia (Thracia)	Mollusca	Bivalvia	2
Thracia (Trigonothracia)	Mollusca	Bivalvia	1
Thracidora	Mollusca	Bivalvia	1
Thraciopsis	Mollusca	Bivalvia	1
Prolaria	Mollusca	Bivalvia	
Pholadomyocardia	Mollusca	Bivalvia	
Alula	Mollusca	Bivalvia	1
Cimitaria	Mollusca	Bivalvia	1
Cuneamya	Mollusca	Bivalvia	1
Davidia	Mollusca	Bivalvia	
Glossites	Mollusca	Bivalvia	1
Grammysia	Mollusca	Bivalvia	1
Grammysioidea	Mollusca	Bivalvia	1
Leinzia	Mollusca	Bivalvia	
Palaeocorbula	Mollusca	Bivalvia	1
Pholadella	Mollusca	Bivalvia	1
Promacrus	Mollusca	Bivalvia	
Protomya	Mollusca	Bivalvia	1
Sanguinolites	Mollusca	Bivalvia	1
Sedgwickia	Mollusca	Bivalvia	1
Solenomorpha	Mollusca	Bivalvia	1
Astartila (Astartila)	Mollusca	Bivalvia	1
Astartila (Pleurikodonta)	Mollusca	Bivalvia	1
Casterella	Mollusca	Bivalvia	
Crassiconcha	Mollusca	Bivalvia	
Megadesmus	Mollusca	Bivalvia	1
Myonia (Myonia)	Mollusca	Bivalvia	1
Myonia (Pachymyonia)	Mollusca	Bivalvia	
Anomalopleuroides	Mollusca	Bivalvia	2
Argyromya	Mollusca	Bivalvia	2
Chaenomya	Mollusca	Bivalvia	2
Cortinia	Mollusca	Bivalvia	2
Exochorhynchus	Mollusca	Bivalvia	2
Girardotia	Mollusca	Bivalvia	2
Goniomya (Deltamya)	Mollusca	Bivalvia	2
Goniomya (Goniomya)	Mollusca	Bivalvia	2
Homomya	Mollusca	Bivalvia	2
Machomya	Mollusca	Bivalvia	2
Neoburmesia	Mollusca	Bivalvia	2
Osteomya	Mollusca	Bivalvia	2
Pachymya (Arcomya)	Mollusca	Bivalvia	2
Pachymya (Pachymya)	Mollusca	Bivalvia	2
Pachymya (Trichomyella)	Mollusca	Bivalvia	2
Palaeocosmomya	Mollusca	Bivalvia	2
Panacca	Mollusca	Bivalvia	2
Parilimya	Mollusca	Bivalvia	2
Pentagrammysia	Mollusca	Bivalvia	2
Pholadomya (Bucardiomya)	Mollusca	Bivalvia	2
Pholadomya (Pholadomya)	Mollusca	Bivalvia	2
Pholadomya (Procardia)	Mollusca	Bivalvia	2
Praeundulomya	Mollusca	Bivalvia	2
Tetorimya	Mollusca	Bivalvia	2
Triplicosta	Mollusca	Bivalvia	2
Wilkingia	Mollusca	Bivalvia	2
Austroneaera	Mollusca	Bivalvia	5
Boriesia	Mollusca	Bivalvia	5
Cardiomya (Bowdenia)	Mollusca	Bivalvia	5
Cardiomya (Cardiomya)	Mollusca	Bivalvia	5
Cuspidaria (Cuspidaria)	Mollusca	Bivalvia	5
Cuspidaria (Halonympha)	Mollusca	Bivalvia	5
Cuspidaria (Pseudoneaera)	Mollusca	Bivalvia	5
Cuspidaria (Rhinoclama)	Mollusca	Bivalvia	5
Cuspidaria (Tergulina)	Mollusca	Bivalvia	
Cuspidaria (Tropidomya)	Mollusca	Bivalvia	5
Fabagella	Mollusca	Bivalvia	5
Myonera	Mollusca	Bivalvia	5
Cetoconcha	Mollusca	Bivalvia	5
Liopistha (Liopistha)	Mollusca	Bivalvia	5
Liopistha (Psilomya)	Mollusca	Bivalvia	5
Neaeroporomya	Mollusca	Bivalvia	5
Poromya (Cetomya)	Mollusca	Bivalvia	5
Poromya (Dermatomya)	Mollusca	Bivalvia	5
Poromya (Mioporomya)	Mollusca	Bivalvia	5
Poromya (Poromya)	Mollusca	Bivalvia	5
Euciroa (Acreuciroa)	Mollusca	Bivalvia	5
Euciroa (Euciroa)	Mollusca	Bivalvia	5
Halicardia	Mollusca	Bivalvia	5
Halicardissa	Mollusca	Bivalvia	5
Haliris (Haliris)	Mollusca	Bivalvia	5
Haliris (Setaliris)	Mollusca	Bivalvia	5
Kurinuia	Mollusca	Bivalvia	5
Lyonsiella (Lyonsiella)	Mollusca	Bivalvia	5
Lyonsiella (Proagorina)	Mollusca	Bivalvia	5
Policordia	Mollusca	Bivalvia	5
Verticordia (Spinosipella)	Mollusca	Bivalvia	5
Verticordia (Vertambitus)	Mollusca	Bivalvia	5
Verticordia (Verticordia)	Mollusca	Bivalvia	5
Verticordia (Vertisphaera)	Mollusca	Bivalvia	5
Actinodonta	Mollusca	Bivalvia	1
Cycloconcha	Mollusca	Bivalvia	1
Nyassa	Mollusca	Bivalvia	1
Palaeomutela (Oligodon)	Mollusca	Bivalvia	
Palaeomutela (Palaeomutela)	Mollusca	Bivalvia	
Anadara (Anadara)	Mollusca	Bivalvia	1
Anadara (Anadara.)	Mollusca	Bivalvia	
Anadara (Cunearca)	Mollusca	Bivalvia	1
Anadara (Diluvarca)	Mollusca	Bivalvia	1
Anadara (Diluvarca)	Mollusca	Bivalvia	1
Anadara (Imparilarca)	Mollusca	Bivalvia	
Anadara (Larkinia)	Mollusca	Bivalvia	1
Anadara (Lunarca)	Mollusca	Bivalvia	1
Anadara (Mabellarca)	Mollusca	Bivalvia	1
Anadara (Potiarca)	Mollusca	Bivalvia	1
Anadara (Rasia)	Mollusca	Bivalvia	1
Anadara (Scapharca)	Mollusca	Bivalvia	1
Anadara (Tegillarca)	Mollusca	Bivalvia	1
Anadara (Tosarca)	Mollusca	Bivalvia	1
Anadara	Mollusca	Bivalvia	1
Tosarca	Mollusca	Bivalvia	1
Arca (Arca)	Mollusca	Bivalvia	1
Arca (Eonavicula)	Mollusca	Bivalvia	1
Arca (I)	Mollusca	Bivalvia	
Arca (II)	Mollusca	Bivalvia	
Arca (Tetrarca)	Mollusca	Bivalvia	
Arca	Mollusca	Bivalvia	1
Arcopsis (Arcopsis)	Mollusca	Bivalvia	1
Arcopsis (Ovalarca)	Mollusca	Bivalvia	1
Arcopsis	Mollusca	Bivalvia	1
Arginopsis	Mollusca	Bivalvia	1
Asperarca	Mollusca	Bivalvia	1
Barbatia (Abarbatia)	Mollusca	Bivalvia	1
Barbatia (Acar)	Mollusca	Bivalvia	1
Barbatia (Barbatia)	Mollusca	Bivalvia	1
Barbatia (Barbatirus)	Mollusca	Bivalvia	
Barbatia (Calloarca)	Mollusca	Bivalvia	1
Barbatia (Cucullaearca)	Mollusca	Bivalvia	1
Barbatia (Fugleria)	Mollusca	Bivalvia	1
Barbatia (Hawaiarca)	Mollusca	Bivalvia	1
Barbatia (Mesocibota)	Mollusca	Bivalvia	1
Barbatia (Savignyarca)	Mollusca	Bivalvia	
Barbatia (Ustularca)	Mollusca	Bivalvia	
Barbatia	Mollusca	Bivalvia	1
Bathyarca (Bathyarca)	Mollusca	Bivalvia	1
Bathyarca (Microcucullaea)	Mollusca	Bivalvia	
Bathyarca	Mollusca	Bivalvia	1
Bentharca	Mollusca	Bivalvia	1
Calloarca (Barbarca)	Mollusca	Bivalvia	
Calloarca (Calloarca)	Mollusca	Bivalvia	1
Calloarca (Coraliarca)	Mollusca	Bivalvia	
Calloarca	Mollusca	Bivalvia	1
Destacar	Mollusca	Bivalvia	
Didimacar	Mollusca	Bivalvia	1
Fugleria	Mollusca	Bivalvia	1
Linter	Mollusca	Bivalvia	1
Matsumotoa	Mollusca	Bivalvia	1
Mimarcaria	Mollusca	Bivalvia	
Miratacar	Mollusca	Bivalvia	
Noetiopsis	Mollusca	Bivalvia	1
Pachecoa (Pachecoa)	Mollusca	Bivalvia	1
Pachecoa (Stenzelia)	Mollusca	Bivalvia	1
Pachecoa	Mollusca	Bivalvia	1
Protonoetia	Mollusca	Bivalvia	1
Samacar	Mollusca	Bivalvia	1
Scapharca (Cunearca)	Mollusca	Bivalvia	1
Anadara (Scapharca)	Mollusca	Bivalvia	1
Scapharca (Scapharca)	Mollusca	Bivalvia	1
Scapharca	Mollusca	Bivalvia	1
Scaphula	Mollusca	Bivalvia	
Senilia	Mollusca	Bivalvia	1
Sheldonella	Mollusca	Bivalvia	1
Striarca	Mollusca	Bivalvia	1
Trigonodesma	Mollusca	Bivalvia	1
Trinacria	Mollusca	Bivalvia	1
Trisidos	Mollusca	Bivalvia	1
Cucullaea (Cucullaea)	Mollusca	Bivalvia	1
Cucullaea (Idonearca)	Mollusca	Bivalvia	1
Cucullaea	Mollusca	Bivalvia	1
Lopatinia (Lopatinia)	Mollusca	Bivalvia	1
Lopatinia (Pseudocucullaea)	Mollusca	Bivalvia	1
Lopatinia	Mollusca	Bivalvia	1
Megacucullaea	Mollusca	Bivalvia	1
Arcullaea	Mollusca	Bivalvia	1
Glycymeris (Axinactis)	Mollusca	Bivalvia	1
Glycymeris (Glycymeris)	Mollusca	Bivalvia	1
Glycymeris (Glycymerita)	Mollusca	Bivalvia	1
Glycymeris (Glycymerula)	Mollusca	Bivalvia	1
Glycymeris (Tucetilla)	Mollusca	Bivalvia	1
Glycymeris (Tucetonella)	Mollusca	Bivalvia	1
Glycymeris	Mollusca	Bivalvia	1
Pectunculus	Mollusca	Bivalvia	1
Melaxinaea	Mollusca	Bivalvia	1
Peruarca	Mollusca	Bivalvia	1
Pettersia	Mollusca	Bivalvia	1
Postligata	Mollusca	Bivalvia	1
Protarca	Mollusca	Bivalvia	1
Trigonarca	Mollusca	Bivalvia	1
Tucetona (Bellaxinaea)	Mollusca	Bivalvia	1
Tucetona	Mollusca	Bivalvia	1
Eontia (Eontia)	Mollusca	Bivalvia	1
Eontia	Mollusca	Bivalvia	1
Noetia (Eontia)	Mollusca	Bivalvia	1
Noetia (Incanopsis)	Mollusca	Bivalvia	1
Noetia (Noetia)	Mollusca	Bivalvia	1
Noetia	Mollusca	Bivalvia	1
Verilarca (Spinearca)	Mollusca	Bivalvia	1
Verilarca (Verilarca)	Mollusca	Bivalvia	1
Catella (Catella)	Mollusca	Bivalvia	1
Catella (Torinosulcatella)	Mollusca	Bivalvia	1
Catella	Mollusca	Bivalvia	1
Cucullaria	Mollusca	Bivalvia	1
Cucullopsis	Mollusca	Bivalvia	
Grammatodon (Cosmetodon)	Mollusca	Bivalvia	1
Grammatodon (Grammatodon)	Mollusca	Bivalvia	1
Grammatodon (Indogrammatodon)	Mollusca	Bivalvia	1
Grammatodon (Nanonavis)	Mollusca	Bivalvia	1
Grammatodon (Nordenskjoeldia)	Mollusca	Bivalvia	1
Grammatodon	Mollusca	Bivalvia	1
Nemodon (Nemodon)	Mollusca	Bivalvia	1
Nemodon (Pleurogrammatodon)	Mollusca	Bivalvia	1
Nemodon	Mollusca	Bivalvia	1
Parallelodon	Mollusca	Bivalvia	1
Pichleria	Mollusca	Bivalvia	1
Porterius	Mollusca	Bivalvia	1
Hoferia	Mollusca	Bivalvia	1
Limopsis (Aspalima)	Mollusca	Bivalvia	
Limopsis (Empleconia)	Mollusca	Bivalvia	1
Limopsis (Felicia)	Mollusca	Bivalvia	
Limopsis (Glycilima)	Mollusca	Bivalvia	
Limopsis (II)	Mollusca	Bivalvia	
Limopsis (Limopsis)	Mollusca	Bivalvia	1
Limopsis (Loringella)	Mollusca	Bivalvia	
Limopsis (Nipponolimopsis)	Mollusca	Bivalvia	
Limopsis (Oblimopa)	Mollusca	Bivalvia	
Limopsis (Oliveropsis)	Mollusca	Bivalvia	
Limopsis (Paracratis)	Mollusca	Bivalvia	
Limopsis (Pectunculina)	Mollusca	Bivalvia	1
Limopsis (Phrynelima)	Mollusca	Bivalvia	1
Limopsis (Senectidens)	Mollusca	Bivalvia	
Limopsis (Versipella)	Mollusca	Bivalvia	
Limopsis (XI)	Mollusca	Bivalvia	
Limopsis (XIV)	Mollusca	Bivalvia	
Limopsis	Mollusca	Bivalvia	1
Cyrenolimopsis	Mollusca	Bivalvia	1
Lissarca	Mollusca	Bivalvia	1
Aupouria	Mollusca	Bivalvia	1
Cosa	Mollusca	Bivalvia	1
Cratis	Mollusca	Bivalvia	1
Limarca	Mollusca	Bivalvia	1
Philobrya (Adacnarca)	Mollusca	Bivalvia	
Philobrya (Philobrya)	Mollusca	Bivalvia	1
Philobrya	Mollusca	Bivalvia	1
Macrodontella	Mollusca	Bivalvia	1
