taxon_name	int_midpoint	taxon	sub	size
Pingoteredo	60.4	Biv	Het	4.133333333
Pinguitellina	60.4	Biv	Het	11.99
Pinna	60.4	Biv	nonHet	1200
Placopecten	60.4	Biv	nonHet	230
Planikellia	60.4	Biv	Het	8.229166667
Plastomiltha	60.4	Biv	Het	40.61
Platilimaria	60.4	Biv	nonHet	37
Plicacesta	60.4	Biv	nonHet	130
Plicatula	60.4	Biv	nonHet	52.1
Politoleda	60.4	Biv	nonHet	48
Poortenia	60.4	Biv	nonHet	32.6
Poroleda	60.4	Biv	nonHet	20
Poromya	60.4	Biv	nonHet	64
Portlandia	60.4	Biv	nonHet	31
Praesaccella	60.4	Biv	nonHet	8.086363636
Pratulum	60.4	Biv	Het	29
Procardia	60.4	Biv	nonHet	57.58
Promantellum	60.4	Biv	nonHet	40
Pronucula	60.4	Biv	nonHet	56
Propeamussium	60.4	Biv	nonHet	89.8
Propeleda	60.4	Biv	nonHet	26
Prophetilora	60.4	Biv	Het	37.15
Psammobella	60.4	Biv	Het	35
Psammobia	60.4	Biv	Het	85
Psammodonax	60.4	Biv	nonHet	54
Psammoica	60.4	Biv	Het	26.45
Psammotaena	60.4	Biv	Het	105
Pseudacharax	60.4	Biv	nonHet	38
Pseudoheligmus	60.4	Biv	nonHet	44.82
Pseudolucinisca	60.4	Biv	Het	56.31666667
Pseudoneaera	60.4	Biv	nonHet	12.5
Psiloteredo	60.4	Biv	Het	12.77
Pssamodonax	60.4	Biv	Het	20.8
Pterelectroma	60.4	Biv	nonHet	18.59230769
Pteria	60.4	Biv	nonHet	322
Pterolucina	60.4	Biv	nonHet	24.57
Pteromyrtea	60.4	Biv	Het	17.29090909
Pulsidis	60.4	Biv	Het	9.9
Pulvinites	60.4	Biv	nonHet	130
Punipagia	60.4	Biv	Het	21.2
Purpurocardia	60.4	Biv	nonHet	50
Pycnodonte	60.4	Biv	nonHet	138
Quantulopinna	60.4	Biv	nonHet	250
Quidnipagus	60.4	Biv	Het	65.1
Radiopecten	60.4	Biv	nonHet	53.18571429
Radulopecten	60.4	Biv	nonHet	25.54
Raeta	60.4	Biv	Het	130
Raetella	60.4	Biv	nonHet	23
Raetellops	60.4	Biv	Het	16.16
Raetina	60.4	Biv	Het	60
Recticardo	60.4	Biv	Het	19.205
Rhinoclama	60.4	Biv	nonHet	16.5
Riosatella	60.4	Biv	nonHet	40
Robaia	60.4	Biv	nonHet	20
Rocellaria	60.4	Biv	nonHet	34.2
Rostroperna	60.4	Biv	nonHet	136.32
Rumptunucula	60.4	Biv	nonHet	2.5
Saccella	60.4	Biv	nonHet	43
Savignyarca	60.4	Biv	nonHet	59.8
Saxolucina	60.4	Biv	Het	20.85294118
Scaeochlamys	60.4	Biv	nonHet	112
Scaeoleda	60.4	Biv	nonHet	25.91538462
Scalpomactra	60.4	Biv	nonHet	32
Scutarcopagia	60.4	Biv	Het	68.52
Sectipecten	60.4	Biv	nonHet	108.5
Semelangulus	60.4	Biv	Het	27.31
Semelartemis	60.4	Biv	nonHet	60
Senectidens	60.4	Biv	nonHet	25
Septentrioploma	60.4	Biv	nonHet	42
Serracorbula	60.4	Biv	Het	12.73181818
Serratina	60.4	Biv	Het	28.1
Serripecten	60.4	Biv	nonHet	109.1
Siliqua	60.4	Biv	Het	131.6333333
Simomactra	60.4	Biv	Het	103.3
Sinectenolium	60.4	Biv	nonHet	27.02
Sinuosipagia	60.4	Biv	Het	39.4125
Sita	60.4	Biv	nonHet	5.985
Sokolowia	60.4	Biv	nonHet	130.1
Solecurtus	60.4	Biv	nonHet	100
Solemya	60.4	Biv	nonHet	93
Solemyarina	60.4	Biv	nonHet	59.71
Solidicorbula	60.4	Biv	Het	29.1
Spaniorinus	60.4	Biv	nonHet	8.363888889
Spengleria	60.4	Biv	Het	48
Sphenia	60.4	Biv	Het	30.1
Spondylus	60.4	Biv	nonHet	400
Sportella	60.4	Biv	Het	20.835
Stabilima	60.4	Biv	nonHet	42.93
Stchepinskya	60.4	Biv	Het	10.38
Stegoconcha	60.4	Biv	nonHet	159.78
Stiphromactra	60.4	Biv	Het	70.16
Stirpulina	60.4	Biv	nonHet	76.98507463
Stirpuliniola	60.4	Biv	nonHet	150.7
Stralopecten	60.4	Biv	nonHet	101.9
Striarca	60.4	Biv	nonHet	20.27
Strophocardia	60.4	Biv	nonHet	60.2
Subitopinna	60.4	Biv	nonHet	400
Sulcocardia	60.4	Biv	Het	14.965
Swiftopecten	60.4	Biv	nonHet	133
Tahunanuia	60.4	Biv	nonHet	10
Tellina	60.4	Biv	Het	70.95714286
Tellinangulus	60.4	Biv	Het	7.3075
Tellinella	60.4	Biv	Het	60.12
Tellinidella	60.4	Biv	Het	64.88333333
Tellinides	60.4	Biv	Het	29.63
Tellinocyclas	60.4	Biv	Het	22.02
Teredo	60.4	Biv	Het	5.861666667
Tergulina	60.4	Biv	nonHet	13.33846154
Tetoria	60.4	Biv	Het	34.94
Thestyleda	60.4	Biv	nonHet	7.15
Thracia	60.4	Biv	nonHet	120
Thyasira	60.4	Biv	Het	16.21
Torinosulcatella	60.4	Biv	nonHet	14.52
Trapezium	60.4	Biv	Het	138.3
Trautscholdia	60.4	Biv	Het	31.38571429
Tridonta	60.4	Biv	nonHet	36.35
Trifaricardium	60.4	Biv	Het	22.9
Trigonothracia	60.4	Biv	nonHet	16.8
Trinacria	60.4	Biv	nonHet	7.0825
Tropidomya	60.4	Biv	nonHet	9.5
Tumbeziconcha	60.4	Biv	Het	45
Turkostrea	60.4	Biv	nonHet	46.33
Umitakea	60.4	Biv	nonHet	132.4
Ustularca	60.4	Biv	nonHet	89.3
Varicorbula	60.4	Biv	Het	15
Varinucula	60.4	Biv	nonHet	9.8
Venericardia	60.4	Biv	Het	45.25
Venericor	60.4	Biv	Het	91.24
Veniella	60.4	Biv	nonHet	50.49
Versipella	60.4	Biv	nonHet	30
Verticordia	60.4	Biv	nonHet	36
Vertipecten	60.4	Biv	nonHet	135.025
Vimentum	60.4	Biv	Het	10
Vokesula	60.4	Biv	Het	8.408
XI	60.4	Biv	nonHet	11.5
XIV	60.4	Biv	nonHet	8
Yoldia	60.4	Biv	nonHet	60
Yoldiella	60.4	Biv	nonHet	18
Zearcopagia	60.4	Biv	Het	32.1
Zemysina	60.4	Biv	Het	5.63
Zorrita	60.4	Biv	Het	54.85555556
paraplacuna	60.4	Biv	nonHet	33.1
Abarbatia	63.8	Biv	nonHet	65.5
Abruptolopha	63.8	Biv	nonHet	98.78571429
Acar	63.8	Biv	nonHet	43
Acharax	63.8	Biv	nonHet	240
Acorylus	63.8	Biv	Het	6.71
Actinostreon	63.8	Biv	nonHet	101.72
Adranella	63.8	Biv	nonHet	5.5
Aelga	63.8	Biv	nonHet	71.4
Aequiyoldia	63.8	Biv	nonHet	38
Albimanus	63.8	Biv	nonHet	21.57
Allolima	63.8	Biv	nonHet	52
Allomactra	63.8	Biv	Het	46.18
Ameghinomya	63.8	Biv	nonHet	93
Amphipsammus	63.8	Biv	Het	88.62
Amygdalum	63.8	Biv	nonHet	75
Anatiopopecten	63.8	Biv	nonHet	28.56
Anchomasa	63.8	Biv	Het	120
Ancliffia	63.8	Biv	Het	4.5
Andrussella	63.8	Biv	Het	12.03333333
Anisocorbula	63.8	Biv	Het	40.52
Anisodonta	63.8	Biv	nonHet	7.881081081
Anisoperna	63.8	Biv	nonHet	60
Annachlamys	63.8	Biv	nonHet	102.3
Anomalokellia	63.8	Biv	nonHet	5.7484375
Anomia	63.8	Biv	nonHet	93
Ansiocorbula	63.8	Biv	nonHet	20
Antipecten	63.8	Biv	nonHet	42.11428571
Aphrodina	63.8	Biv	Het	52.5
Aralocardia	63.8	Biv	Het	59.64
Arcomytilus	63.8	Biv	nonHet	57.36
Arcopagia	63.8	Biv	Het	45.46
Arcopella	63.8	Biv	Het	21.02
Arcopsis	63.8	Biv	nonHet	19.5
Arctica	63.8	Biv	nonHet	140
Arcturellina	63.8	Biv	nonHet	20
Argopecten	63.8	Biv	nonHet	159.3
Asa	63.8	Biv	nonHet	87
Aspalima	63.8	Biv	nonHet	20
Astarte	63.8	Biv	nonHet	55
Athlopecten	63.8	Biv	nonHet	190.8
Austrodosinia	63.8	Biv	nonHet	80.5
Austrosportella	63.8	Biv	nonHet	8.1
Avimactra	63.8	Biv	Het	29.7
Azor	63.8	Biv	Het	36.07
Barbatia	63.8	Biv	nonHet	90
Barbatirus	63.8	Biv	nonHet	55.5
Barnea	63.8	Biv	Het	120
Barymactra	63.8	Biv	Het	90.48
Bathrocorbula	63.8	Biv	Het	17.97333333
Bathyarca	63.8	Biv	nonHet	35
Bathytormus	63.8	Biv	nonHet	49.77142857
Batissa	63.8	Biv	Het	66.94
Bicorbula	63.8	Biv	Het	40.76
Bonartemis	63.8	Biv	nonHet	100
Boriesia	63.8	Biv	nonHet	12.41
Borissia	63.8	Biv	nonHet	16
Bornia	63.8	Biv	Het	6.289705882
Botula	63.8	Biv	nonHet	40
Bruetia	63.8	Biv	nonHet	10.95
Bryopa	63.8	Biv	nonHet	155.2666667
Bucardiomya	63.8	Biv	nonHet	56.95714286
Cadella	63.8	Biv	Het	15.86
Caestocorbula	63.8	Biv	Het	31.33
Calloarca	63.8	Biv	nonHet	46.8
Callucina	63.8	Biv	Het	18.04285714
Calorhadia	63.8	Biv	nonHet	45.12
Capistrocardia	63.8	Biv	Het	10.83
Cardita	63.8	Biv	Het	90.6
Cardites	63.8	Biv	nonHet	80.1
Caryocorbula	63.8	Biv	nonHet	30.8
Catella	63.8	Biv	nonHet	36.63
Cavilinga	63.8	Biv	Het	5.350769231
Centrocardita	63.8	Biv	Het	45
Cetomya	63.8	Biv	nonHet	22.95
Cetothrax	63.8	Biv	nonHet	83
Chalmasia	63.8	Biv	nonHet	47.07
Chama	63.8	Biv	Het	146.7
Chattonia	63.8	Biv	Het	5.1525
Chlamys	63.8	Biv	nonHet	140
Circenita	63.8	Biv	nonHet	47.9
Claibornites	63.8	Biv	Het	29.65555556
Clavagella	63.8	Biv	nonHet	81.3
Cnesterium	63.8	Biv	nonHet	50
Codakia	63.8	Biv	Het	76.4375
Codalucina	63.8	Biv	Het	30.51538462
Coelomactra	63.8	Biv	Het	109.4
Coeloteredo	63.8	Biv	Het	2.786451613
Colorimactra	63.8	Biv	nonHet	35
Conchocele	63.8	Biv	Het	28.35714286
Corallospondylus	63.8	Biv	nonHet	15.48
Corbicula	63.8	Biv	Het	23.13
Corbula	63.8	Biv	Het	26.3
Corburella	63.8	Biv	Het	42.79
Cossmannella	63.8	Biv	nonHet	14.73
Costanuculana	63.8	Biv	nonHet	24.4
Costatoleda	63.8	Biv	nonHet	37.32
Costeina	63.8	Biv	nonHet	69.56666667
Costelloleda	63.8	Biv	nonHet	40
Crassatella	63.8	Biv	Het	102.36
Crassithracia	63.8	Biv	nonHet	49
Crassulobia	63.8	Biv	nonHet	40
Crenatula	63.8	Biv	nonHet	94.3
Crenella	63.8	Biv	nonHet	10
Crenostrea	63.8	Biv	nonHet	164.08
Cricoploma	63.8	Biv	nonHet	62.5
Cryptomactra	63.8	Biv	Het	23.25
Cryptopecten	63.8	Biv	nonHet	43.52
Ctenoides	63.8	Biv	nonHet	115.4
Cucullaea	63.8	Biv	nonHet	136.5
Cucullaearca	63.8	Biv	nonHet	134
Cultellus	63.8	Biv	Het	155
Cuspidaria	63.8	Biv	nonHet	62.5
Cyanocyclas	63.8	Biv	Het	18.81
Cyathodonta	63.8	Biv	nonHet	73
Cyclocardia	63.8	Biv	Het	60
Cyclomactra	63.8	Biv	Het	85
Cyclotellina	63.8	Biv	Het	22.47
Cyprimeria	63.8	Biv	nonHet	50.82
Cyrtodaria	63.8	Biv	Het	90
Cyrtopinna	63.8	Biv	nonHet	550
Cytherocardia	63.8	Biv	Het	32.22
Dacosta	63.8	Biv	nonHet	83.05
Deminucula	63.8	Biv	nonHet	7
Dentonia	63.8	Biv	nonHet	31.55
Dermatomya	63.8	Biv	nonHet	27
Dianadema	63.8	Biv	nonHet	60
Dimya	63.8	Biv	nonHet	21.3
Diplodonta	63.8	Biv	Het	13.15333333
Divalinga	63.8	Biv	Het	17.89
Divarikellia	63.8	Biv	Het	5.0015625
Donacopsis	63.8	Biv	Het	20.15
Dorisca	63.8	Biv	Het	11.2
Dosinella	63.8	Biv	Het	62
Dosinia	63.8	Biv	Het	156.5
Dosiniopsis	63.8	Biv	nonHet	40.24
Dosinobia	63.8	Biv	Het	22.9
Dosinorbis	63.8	Biv	Het	89.2
Duplipecten	63.8	Biv	nonHet	65.02857143
Dysmea	63.8	Biv	Het	128.5
Eburneopecten	63.8	Biv	nonHet	16.035
Egerella	63.8	Biv	nonHet	9.856666667
Electroma	63.8	Biv	nonHet	77
Electromactra	63.8	Biv	Het	23.4
Elpidollina	63.8	Biv	Het	56.15714286
Eltopera	63.8	Biv	nonHet	50.39
Empleconia	63.8	Biv	nonHet	40
Ennucula	63.8	Biv	nonHet	36.3
Eolimea	63.8	Biv	nonHet	4.525
Eomactra	63.8	Biv	Het	23.83
Eomiltha	63.8	Biv	Het	33.95714286
Eonavicula	63.8	Biv	nonHet	40.66923077
Eontia	63.8	Biv	nonHet	78.3
Eostrea	63.8	Biv	nonHet	125
Eoursivivas	63.8	Biv	Het	19.40666667
Escalima	63.8	Biv	nonHet	14.9
Eufistulana	63.8	Biv	Het	275
Eximiothracia	63.8	Biv	nonHet	35
Exitopinna	63.8	Biv	nonHet	370
Exocholeda	63.8	Biv	nonHet	8
Exputens	63.8	Biv	nonHet	39.1
Fabella	63.8	Biv	Het	13.6
Fabulina	63.8	Biv	Het	31.79
Fallartemis	63.8	Biv	nonHet	50
Felaniella	63.8	Biv	Het	17.04
Felicia	63.8	Biv	nonHet	80
Fimbria	63.8	Biv	nonHet	133
Finlayella	63.8	Biv	Het	14.865
Flemingostrea	63.8	Biv	nonHet	125.08
Flexicorbula	63.8	Biv	Het	12.43333333
Flexopecten	63.8	Biv	nonHet	90.7
Frigidocardium	63.8	Biv	Het	29.7
Fugleria	63.8	Biv	nonHet	38.1
Gari	63.8	Biv	Het	60
Garum	63.8	Biv	Het	46.69
Gastochaena	63.8	Biv	Het	25.04
Gastranopsis	63.8	Biv	Het	7.723333333
Gastrochaena	63.8	Biv	nonHet	57
Gemellima	63.8	Biv	nonHet	17.5
Gibbolucina	63.8	Biv	Het	13.09
Gibbomodiola	63.8	Biv	nonHet	130
Glans	63.8	Biv	Het	21.3
Glossus	63.8	Biv	Het	100
Glycilima	63.8	Biv	nonHet	15
Glyptoactis	63.8	Biv	Het	36.8
Gobraeus	63.8	Biv	Het	148.6
Gonimyrtea	63.8	Biv	nonHet	9.0525
Goossensia	63.8	Biv	nonHet	7.824
Gouldia	63.8	Biv	Het	180
Gouldiopa	63.8	Biv	nonHet	8
Grammatomya	63.8	Biv	Het	26
Gryphaeostrea	63.8	Biv	nonHet	30.46
Halistrepta	63.8	Biv	nonHet	33.7875
Halonympha	63.8	Biv	nonHet	18.7
Hatasia	63.8	Biv	Het	56
Hawaiarca	63.8	Biv	nonHet	26.2
Heligmina	63.8	Biv	nonHet	24.225
Here	63.8	Biv	Het	14.63111111
Herella	63.8	Biv	Het	10.1
Hertellina	63.8	Biv	Het	24.94
Hilberia	63.8	Biv	nonHet	40
Hindsiella	63.8	Biv	nonHet	6.2575
Hippochaeta	63.8	Biv	nonHet	132.3
Homalina	63.8	Biv	Het	35.52
Homoedesma	63.8	Biv	nonHet	111
Homoeodesma	63.8	Biv	nonHet	95
Hyotissa	63.8	Biv	nonHet	271
I	63.8	Biv	nonHet	245
II	63.8	Biv	nonHet	143
Idonearca	63.8	Biv	nonHet	71.87142857
Incacardium	63.8	Biv	Het	33.41
Incanopsis	63.8	Biv	nonHet	19.225
Integricardium	63.8	Biv	Het	82.88333333
Isognomon	63.8	Biv	nonHet	253.5
Isogonum	63.8	Biv	nonHet	181.1
Isolimea	63.8	Biv	nonHet	3.569
Isotancredia	63.8	Biv	Het	28.2
Ixartia	63.8	Biv	nonHet	53.4
Jactellina	63.8	Biv	Het	18.16666667
Jagolucina	63.8	Biv	nonHet	19.52
Jagonoma	63.8	Biv	Het	21.29375
Janeia	63.8	Biv	nonHet	23.42
Janschinella	63.8	Biv	Het	15.815
Jolya	63.8	Biv	nonHet	120
Jouannetia	63.8	Biv	Het	50.9
Jupiteria	63.8	Biv	nonHet	17.5
Juxtamusium	63.8	Biv	nonHet	35
Kalayoldia	63.8	Biv	nonHet	78.5
Katadesmia	63.8	Biv	nonHet	24.5
Keenaea	63.8	Biv	nonHet	30.5
Kelliella	63.8	Biv	nonHet	15
Kereia	63.8	Biv	nonHet	52.5
Kermadysmea	63.8	Biv	Het	66.22857143
Labrostrea	63.8	Biv	nonHet	30.12
Laciolina	63.8	Biv	Het	58.34
Lahilleona	63.8	Biv	Het	76.46
Lamellinucula	63.8	Biv	nonHet	35
Lampeia	63.8	Biv	nonHet	29.7
Landinia	63.8	Biv	Het	33.95714286
Ledina	63.8	Biv	nonHet	27.25
Leiomya	63.8	Biv	nonHet	5.8
Lembulus	63.8	Biv	nonHet	38
Lentidium	63.8	Biv	Het	10
Leptesthes	63.8	Biv	Het	52.4
Lepton	63.8	Biv	Het	8.9875
Leptopecten	63.8	Biv	nonHet	71
Leuroactis	63.8	Biv	Het	100.7
Lima	63.8	Biv	nonHet	158
Limaria	63.8	Biv	nonHet	58.4
Limatulella	63.8	Biv	nonHet	20.37142857
Limea	63.8	Biv	nonHet	5.3
Limopsis	63.8	Biv	nonHet	33.67
Linucula	63.8	Biv	nonHet	7
Lionelita	63.8	Biv	Het	14.97916667
Litorhadia	63.8	Biv	nonHet	16.16333333
Longimactra	63.8	Biv	Het	96.88
Lopha	63.8	Biv	nonHet	110
Lophocardium	63.8	Biv	Het	57.1
Loringella	63.8	Biv	nonHet	34
Loxocardium	63.8	Biv	nonHet	16.635
Loxoptychodon	63.8	Biv	Het	13.73
Lucina	63.8	Biv	Het	54.7125
Lucinisca	63.8	Biv	Het	13.84
Lutetia	63.8	Biv	nonHet	2.281
Lyratellina	63.8	Biv	Het	43.04285714
Lyrocardium	63.8	Biv	Het	72.4
Lyropecten	63.8	Biv	nonHet	187.2666667
Macaliopsis	63.8	Biv	Het	40.39
Macomona	63.8	Biv	Het	85.4
Macrochlamis	63.8	Biv	nonHet	59.87
Mactra	63.8	Biv	Het	126
Mactrinula	63.8	Biv	Het	86
Mactroderma	63.8	Biv	nonHet	116
Mactrona	63.8	Biv	Het	81.75
Malletia	63.8	Biv	nonHet	62
Manupecten	63.8	Biv	nonHet	86.5
Maoricardium	63.8	Biv	Het	177.8
Maorimactra	63.8	Biv	Het	25
Martesia	63.8	Biv	Het	45.23333333
Meiocardia	63.8	Biv	Het	60.8
Mesocibota	63.8	Biv	nonHet	53
Mesosaccella	63.8	Biv	nonHet	19.555
Microcardium	63.8	Biv	Het	26.5
Microcucullaea	63.8	Biv	nonHet	4
Microloripes	63.8	Biv	Het	5.64
Minicorbula	63.8	Biv	nonHet	6
Miocardiella	63.8	Biv	Het	5.63
Miocardiopsis	63.8	Biv	Het	14.745
Mioporomya	63.8	Biv	nonHet	34.07
Mixtipecten	63.8	Biv	nonHet	17.99333333
Modiolatus	63.8	Biv	nonHet	115
Modiolus	63.8	Biv	nonHet	213
Monitilora	63.8	Biv	Het	12.47037037
Monothyra	63.8	Biv	Het	167
Myrtea	63.8	Biv	Het	25.37142857
Mytiloperna	63.8	Biv	nonHet	32.96153846
Nanaochlamys	63.8	Biv	nonHet	42.575
Nannomactra	63.8	Biv	Het	23.99333333
Nayadina	63.8	Biv	nonHet	56.95714286
Neilo	63.8	Biv	nonHet	53
Neilonella	63.8	Biv	nonHet	16
Nemocardium	63.8	Biv	Het	81.5
Neomachaera	63.8	Biv	nonHet	200
Neosiliqua	63.8	Biv	Het	80
Neotrapezium	63.8	Biv	Het	55
Nevenulora	63.8	Biv	Het	16.485
Nicaniella	63.8	Biv	Het	5.295
Nipponicorbula	63.8	Biv	Het	10.296
Nipponolimopsis	63.8	Biv	nonHet	14
Nodipecten	63.8	Biv	nonHet	226.5
Noetia	63.8	Biv	nonHet	80
Notocorbula	63.8	Biv	Het	28
Notolimea	63.8	Biv	nonHet	7
Nototeredo	63.8	Biv	Het	24.97333333
Nucinella	63.8	Biv	nonHet	25
Nucula	63.8	Biv	nonHet	28.1
Nuculana	63.8	Biv	nonHet	35.6
Oblimopa	63.8	Biv	nonHet	31
Odoncineta	63.8	Biv	nonHet	38
Odontogryphaea	63.8	Biv	nonHet	68.08
Offadesma	63.8	Biv	nonHet	102.5
Oliveropsis	63.8	Biv	nonHet	20
Omala	63.8	Biv	Het	61.44
Orthoyoldia	63.8	Biv	nonHet	18.3
Ostrea	63.8	Biv	nonHet	190
Oudardia	63.8	Biv	Het	31.21
Ovalarca	63.8	Biv	nonHet	2.6525
Pachythaerus	63.8	Biv	Het	32.53333333
Pacipecten	63.8	Biv	nonHet	38.8
Palaeomya	63.8	Biv	Het	10.77
Papillicardium	63.8	Biv	nonHet	25
Paracorbicula	63.8	Biv	Het	31.8
Paracratis	63.8	Biv	nonHet	13.6
Paraglans	63.8	Biv	nonHet	14.345
Parapholas	63.8	Biv	Het	158.6
Paratancredita	63.8	Biv	Het	9.373333333
Pardosinia	63.8	Biv	nonHet	46.1
Parmicorbula	63.8	Biv	Het	21.71333333
Particoma	63.8	Biv	Het	30.1
Parvamussium	63.8	Biv	nonHet	36
Parviperna	63.8	Biv	nonHet	41.4
Pectunculina	63.8	Biv	nonHet	18.61
Pectunculus	63.8	Biv	Het	60.3
Pendaloma	63.8	Biv	nonHet	40
Periploma	63.8	Biv	nonHet	65.6
Peronaea	63.8	Biv	Het	44.52857143
Perucardia	63.8	Biv	Het	53.64
Pethopecten	63.8	Biv	nonHet	57.5
Petrasma	63.8	Biv	nonHet	90.6
Pharanella	63.8	Biv	Het	70.98
Pharus	63.8	Biv	nonHet	135
Phialopecten	63.8	Biv	nonHet	75.02
Pholadidea	63.8	Biv	Het	51.2
Pholadomya	63.8	Biv	nonHet	120
Pholadopsis	63.8	Biv	Het	51.5
Phrynelima	63.8	Biv	nonHet	11.1
Phygraea	63.8	Biv	nonHet	66.42222222
Phyllodella	63.8	Biv	Het	31.06
Physoida	63.8	Biv	nonHet	12.31666667
Pingoteredo	63.8	Biv	Het	4.133333333
Pinguitellina	63.8	Biv	Het	11.99
Pinna	63.8	Biv	nonHet	1200
Placopecten	63.8	Biv	nonHet	230
Placunopsis	63.8	Biv	nonHet	33.79
Planikellia	63.8	Biv	Het	8.229166667
Plastomiltha	63.8	Biv	Het	40.61
Platilimaria	63.8	Biv	nonHet	37
Plicacesta	63.8	Biv	nonHet	130
Plicatula	63.8	Biv	nonHet	52.1
Politoleda	63.8	Biv	nonHet	48
Poortenia	63.8	Biv	nonHet	32.6
Poroleda	63.8	Biv	nonHet	20
Poromya	63.8	Biv	nonHet	64
Portlandia	63.8	Biv	nonHet	31
Praesaccella	63.8	Biv	nonHet	8.086363636
Pratulum	63.8	Biv	Het	29
Procardia	63.8	Biv	nonHet	57.58
Promantellum	63.8	Biv	nonHet	40
Pronucula	63.8	Biv	nonHet	56
Propeamussium	63.8	Biv	nonHet	89.8
Propeleda	63.8	Biv	nonHet	26
Prophetilora	63.8	Biv	Het	37.15
Psammobella	63.8	Biv	Het	35
Psammobia	63.8	Biv	Het	85
Psammodonax	63.8	Biv	nonHet	54
Psammoica	63.8	Biv	Het	26.45
Psammotaena	63.8	Biv	Het	105
Pseudacharax	63.8	Biv	nonHet	38
Pseudoheligmus	63.8	Biv	nonHet	44.82
Pseudolucinisca	63.8	Biv	Het	56.31666667
Pseudoneaera	63.8	Biv	nonHet	12.5
Psiloteredo	63.8	Biv	Het	12.77
Pssamodonax	63.8	Biv	Het	20.8
Pterelectroma	63.8	Biv	nonHet	18.59230769
Pteria	63.8	Biv	nonHet	322
Pterolucina	63.8	Biv	nonHet	24.57
Pteromyrtea	63.8	Biv	Het	17.29090909
Pulsidis	63.8	Biv	Het	9.9
Pulvinites	63.8	Biv	nonHet	130
Punipagia	63.8	Biv	Het	21.2
Purpurocardia	63.8	Biv	nonHet	50
Pycnodonte	63.8	Biv	nonHet	138
Quantulopinna	63.8	Biv	nonHet	250
Quidnipagus	63.8	Biv	Het	65.1
Radiopecten	63.8	Biv	nonHet	53.18571429
Radulopecten	63.8	Biv	nonHet	25.54
Raeta	63.8	Biv	Het	130
Raetella	63.8	Biv	nonHet	23
Raetellops	63.8	Biv	Het	16.16
Raetina	63.8	Biv	Het	60
Recticardo	63.8	Biv	Het	19.205
Rhinoclama	63.8	Biv	nonHet	16.5
Riosatella	63.8	Biv	nonHet	40
Robaia	63.8	Biv	nonHet	20
Rocellaria	63.8	Biv	nonHet	34.2
Rostroperna	63.8	Biv	nonHet	136.32
Rumptunucula	63.8	Biv	nonHet	2.5
Saccella	63.8	Biv	nonHet	43
Savignyarca	63.8	Biv	nonHet	59.8
Saxolucina	63.8	Biv	Het	20.85294118
Scaeochlamys	63.8	Biv	nonHet	112
Scaeoleda	63.8	Biv	nonHet	25.91538462
Scutarcopagia	63.8	Biv	Het	68.52
Sectipecten	63.8	Biv	nonHet	108.5
Semelangulus	63.8	Biv	Het	27.31
Semelartemis	63.8	Biv	nonHet	60
Senectidens	63.8	Biv	nonHet	25
Septentrioploma	63.8	Biv	nonHet	42
Serracorbula	63.8	Biv	Het	12.73181818
Serratina	63.8	Biv	Het	28.1
Serripecten	63.8	Biv	nonHet	109.1
Siliqua	63.8	Biv	Het	131.6333333
Simomactra	63.8	Biv	Het	103.3
Sinectenolium	63.8	Biv	nonHet	27.02
Sinuosipagia	63.8	Biv	Het	39.4125
Sita	63.8	Biv	nonHet	5.985
Sokolowia	63.8	Biv	nonHet	130.1
Solecurtus	63.8	Biv	nonHet	100
Solemya	63.8	Biv	nonHet	93
Solemyarina	63.8	Biv	nonHet	59.71
Solidicorbula	63.8	Biv	Het	29.1
Spaniorinus	63.8	Biv	nonHet	8.363888889
Spengleria	63.8	Biv	Het	48
Sphenia	63.8	Biv	Het	30.1
Spondylus	63.8	Biv	nonHet	400
Sportella	63.8	Biv	Het	20.835
Stabilima	63.8	Biv	nonHet	42.93
Stchepinskya	63.8	Biv	Het	10.38
Stegoconcha	63.8	Biv	nonHet	159.78
Stiphromactra	63.8	Biv	Het	70.16
Stirpulina	63.8	Biv	nonHet	76.98507463
Stirpuliniola	63.8	Biv	nonHet	150.7
Stralopecten	63.8	Biv	nonHet	101.9
Striarca	63.8	Biv	nonHet	20.27
Strophocardia	63.8	Biv	nonHet	60.2
Subitopinna	63.8	Biv	nonHet	400
Sulcocardia	63.8	Biv	Het	14.965
Swiftopecten	63.8	Biv	nonHet	133
Tahunanuia	63.8	Biv	nonHet	10
Tancredia	63.8	Biv	Het	38.74
Tellina	63.8	Biv	Het	70.95714286
Tellinangulus	63.8	Biv	Het	7.3075
Tellinella	63.8	Biv	Het	60.12
Tellinidella	63.8	Biv	Het	64.88333333
Tellinides	63.8	Biv	Het	29.63
Tellinimera	63.8	Biv	nonHet	15.515
Tellinocyclas	63.8	Biv	Het	22.02
Teredo	63.8	Biv	Het	5.861666667
Tergulina	63.8	Biv	nonHet	13.33846154
Tetoria	63.8	Biv	Het	34.94
Thestyleda	63.8	Biv	nonHet	7.15
Thracia	63.8	Biv	nonHet	120
Thyasira	63.8	Biv	Het	16.21
Torinosulcatella	63.8	Biv	nonHet	14.52
Trapezium	63.8	Biv	Het	138.3
Trautscholdia	63.8	Biv	Het	31.38571429
Tridonta	63.8	Biv	nonHet	36.35
Trifaricardium	63.8	Biv	Het	22.9
Trigonothracia	63.8	Biv	nonHet	16.8
Trinacria	63.8	Biv	nonHet	7.0825
