taxon_name	int_midpoint	taxon	sub	size
Ashtarotha	4.47	Biv	Het	25.95
Astarte	4.47	Biv	nonHet	55
Atrina	4.47	Biv	nonHet	480
Austrodosinia	4.47	Biv	nonHet	80.5
Barbatia	4.47	Biv	nonHet	90
Barnea	4.47	Biv	Het	120
Barytellina	4.47	Biv	nonHet	30.47
Bathyarca	4.47	Biv	nonHet	35
Bellaxinaea	4.47	Biv	nonHet	49.3
Bellucina	4.47	Biv	Het	8.857142857
Bonartemis	4.47	Biv	nonHet	100
Bontaea	4.47	Biv	nonHet	29.61
Bornia	4.47	Biv	Het	6.289705882
Bowdenia	4.47	Biv	nonHet	3.023333333
Brachidontes	4.47	Biv	nonHet	70
Callista	4.47	Biv	Het	106.1
Callithaca	4.47	Biv	nonHet	160
Calloarca	4.47	Biv	nonHet	46.8
Callucina	4.47	Biv	Het	18.04285714
Cardiomya	4.47	Biv	nonHet	40
Cardites	4.47	Biv	nonHet	80.1
Cardium	4.47	Biv	Het	140.6
Caribachlamys	4.47	Biv	nonHet	66.5
Caryocorbula	4.47	Biv	nonHet	30.8
Cavilinga	4.47	Biv	Het	5.350769231
Cerastoderma	4.47	Biv	nonHet	56.6
Cetothrax	4.47	Biv	nonHet	83
Chama	4.47	Biv	Het	146.7
Chamelea	4.47	Biv	nonHet	48.4
Chlamys	4.47	Biv	nonHet	140
Ciliatocardium	4.47	Biv	nonHet	86.7
Circe	4.47	Biv	Het	64.9
Clausinella	4.47	Biv	nonHet	30
Clinocardium	4.47	Biv	nonHet	146
Cnesterium	4.47	Biv	nonHet	50
Codakia	4.47	Biv	Het	76.4375
Compsomyax	4.47	Biv	nonHet	85
Conchocele	4.47	Biv	Het	28.35714286
Condylocardia	4.47	Biv	nonHet	3.1
Corbicula	4.47	Biv	Het	23.13
Corbula	4.47	Biv	Het	26.3
Crassadoma	4.47	Biv	nonHet	266.7
Crassatella	4.47	Biv	Het	102.36
Crassinella	4.47	Biv	nonHet	10
Crassostrea	4.47	Biv	nonHet	450
Crassula	4.47	Biv	Het	77
Crenella	4.47	Biv	nonHet	10
Cryptomya	4.47	Biv	Het	37
Cryptopecten	4.47	Biv	nonHet	43.52
Ctenoides	4.47	Biv	nonHet	115.4
Cucullaearca	4.47	Biv	nonHet	134
Cumingia	4.47	Biv	nonHet	52
Cunearca	4.47	Biv	nonHet	78
Cuspidaria	4.47	Biv	nonHet	62.5
Cyathodonta	4.47	Biv	nonHet	73
Cycladicama	4.47	Biv	Het	18.205
Cyclinella	4.47	Biv	nonHet	81.3
Cyclocardia	4.47	Biv	Het	60
Cyclomactra	4.47	Biv	Het	85
Cyclopecten	4.47	Biv	nonHet	25
Cyrtodaria	4.47	Biv	Het	90
Dallocardia	4.47	Biv	nonHet	143.6
Dendostrea	4.47	Biv	nonHet	120
Diberus	4.47	Biv	nonHet	72.5
Digitaria	4.47	Biv	nonHet	10
Digitariopsis	4.47	Biv	Het	6.753571429
Dimya	4.47	Biv	nonHet	21.3
Diplodonta	4.47	Biv	Het	13.15333333
Divalinga	4.47	Biv	Het	17.89
Divaricella	4.47	Biv	Het	41.93
Donacilla	4.47	Biv	Het	28
Donax	4.47	Biv	Het	85.8
Dosina	4.47	Biv	nonHet	66
Eastonia	4.47	Biv	nonHet	85.3
Empleconia	4.47	Biv	nonHet	40
Ennucula	4.47	Biv	nonHet	36.3
Ensis	4.47	Biv	nonHet	250
Ensisolen	4.47	Biv	nonHet	120
Eontia	4.47	Biv	nonHet	78.3
Ephippium	4.47	Biv	nonHet	198
Ervilia	4.47	Biv	nonHet	15
Erycina	4.47	Biv	Het	8.525
Eucrassatella	4.47	Biv	Het	121
Eumarcia	4.47	Biv	nonHet	56.2
Eurhomalea	4.47	Biv	nonHet	106
Eurytellina	4.47	Biv	Het	36.57
Euvola	4.47	Biv	nonHet	127.4
Felaniella	4.47	Biv	Het	17.04
Flabellipecten	4.47	Biv	nonHet	78.7
Fortipecten	4.47	Biv	nonHet	131.125
Fugleria	4.47	Biv	nonHet	38.1
Fulvia	4.47	Biv	nonHet	100
Gari	4.47	Biv	Het	60
Gastrana	4.47	Biv	nonHet	24.42
Gastrochaena	4.47	Biv	nonHet	57
Globivenus	4.47	Biv	nonHet	121.7
Glossus	4.47	Biv	Het	100
Glycymeris	4.47	Biv	nonHet	115
Glycymerita	4.47	Biv	nonHet	57.02857143
Gobraeus	4.47	Biv	Het	148.6
Gonimyrtea	4.47	Biv	nonHet	9.0525
Goodallia	4.47	Biv	Het	3.4
Gouldia	4.47	Biv	Het	180
Gregariella	4.47	Biv	nonHet	33.4
Here	4.47	Biv	Het	14.63111111
Heteranomia	4.47	Biv	nonHet	22
Hiatella	4.47	Biv	Het	59.7
Hinnites	4.47	Biv	nonHet	180
Hybolophus	4.47	Biv	Het	57.08571429
Hyotissa	4.47	Biv	nonHet	271
Hyphantosoma	4.47	Biv	nonHet	87.1
Hysteroconcha	4.47	Biv	nonHet	100
Isocrassina	4.47	Biv	Het	24.04166667
Isognomon	4.47	Biv	nonHet	253.5
Juliacorbula	4.47	Biv	nonHet	19
Jupiteria	4.47	Biv	nonHet	17.5
Kalayoldia	4.47	Biv	nonHet	78.5
Keenaea	4.47	Biv	nonHet	30.5
Keenocardium	4.47	Biv	nonHet	76
Kellia	4.47	Biv	nonHet	9.5825
Kereia	4.47	Biv	nonHet	52.5
Kuphus	4.47	Biv	Het	505
Laevicardium	4.47	Biv	Het	190
Lamelliconcha	4.47	Biv	nonHet	58.6
Lamellinucula	4.47	Biv	nonHet	35
Larkinia	4.47	Biv	nonHet	156
Laternula	4.47	Biv	nonHet	90.7
Lentidium	4.47	Biv	Het	10
Leopecten	4.47	Biv	nonHet	150
Leporimetis	4.47	Biv	Het	63.16
Leptopecten	4.47	Biv	nonHet	71
Lima	4.47	Biv	nonHet	158
Limaria	4.47	Biv	nonHet	58.4
Limatula	4.47	Biv	nonHet	40.96
Limopsis	4.47	Biv	nonHet	33.67
Lindapecten	4.47	Biv	nonHet	100.7
Linga	4.47	Biv	Het	20.30555556
Lioberus	4.47	Biv	nonHet	50
Liocyma	4.47	Biv	nonHet	45
Lirophora	4.47	Biv	nonHet	58
Lithophaga	4.47	Biv	nonHet	147
Loripes	4.47	Biv	nonHet	12.95416667
Lucina	4.47	Biv	Het	54.7125
Lucinisca	4.47	Biv	Het	13.84
Lunarca	4.47	Biv	nonHet	76
Lutraria	4.47	Biv	Het	168
Lyonsia	4.47	Biv	nonHet	57
Lyropecten	4.47	Biv	nonHet	187.2666667
Macoma	4.47	Biv	Het	33.275
Macomona	4.47	Biv	Het	85.4
Macrocallista	4.47	Biv	nonHet	188
Mactra	4.47	Biv	Het	126
Mactrinula	4.47	Biv	Het	86
Mactromeris	4.47	Biv	Het	167
Malletia	4.47	Biv	nonHet	62
Manupecten	4.47	Biv	nonHet	86.5
Maoricardium	4.47	Biv	Het	177.8
Margaritaria	4.47	Biv	nonHet	76.78
Martesia	4.47	Biv	Het	45.23333333
Megacardita	4.47	Biv	nonHet	99.6
Megapitaria	4.47	Biv	nonHet	129.7
Megaxinus	4.47	Biv	Het	20.2625
Megayoldia	4.47	Biv	nonHet	73.1
Mercenaria	4.47	Biv	nonHet	168
Meretrix	4.47	Biv	nonHet	138.9
Merisca	4.47	Biv	Het	40.86
Mesopleura	4.47	Biv	Het	103
Microcardium	4.47	Biv	Het	26.5
Micromactra	4.47	Biv	Het	30.15
Mimachlamys	4.47	Biv	nonHet	230
Mizuhopecten	4.47	Biv	nonHet	214
Modiolula	4.47	Biv	nonHet	33.47
Modiolus	4.47	Biv	nonHet	213
Moerella	4.47	Biv	Het	27.41
Monia	4.47	Biv	nonHet	128.4
Montacuta	4.47	Biv	nonHet	3.3925
Mulinia	4.47	Biv	nonHet	78
Musculus	4.47	Biv	nonHet	80
Mya	4.47	Biv	Het	200
Myrakeena	4.47	Biv	nonHet	98.6
Myrtea	4.47	Biv	Het	25.37142857
Mysella	4.47	Biv	Het	4.14375
Mytilus	4.47	Biv	nonHet	258
Nanopitar	4.47	Biv	nonHet	6
Neopycnodonte	4.47	Biv	nonHet	80
Nodipecten	4.47	Biv	nonHet	226.5
Noetia	4.47	Biv	nonHet	80
Notocorbula	4.47	Biv	Het	28
Notolimea	4.47	Biv	nonHet	7
Notostrea	4.47	Biv	nonHet	25.635
Nucinella	4.47	Biv	nonHet	25
Nucula	4.47	Biv	nonHet	28.1
Nuculana	4.47	Biv	nonHet	35.6
Nuttallia	4.47	Biv	Het	150
Ostrea	4.47	Biv	nonHet	190
Oxyperas	4.47	Biv	Het	111
Pachydesma	4.47	Biv	Het	163.52
Palliolum	4.47	Biv	nonHet	37.15
Pandora	4.47	Biv	nonHet	48.3
Pandorella	4.47	Biv	nonHet	60
Panomya	4.47	Biv	Het	179
Panopea	4.47	Biv	Het	295
Paphies	4.47	Biv	nonHet	83
Papillicardium	4.47	Biv	nonHet	25
Papyridea	4.47	Biv	nonHet	65.3
Paradione	4.47	Biv	nonHet	97.1
Parapholas	4.47	Biv	Het	158.6
Parvicardium	4.47	Biv	nonHet	20
Parvilucina	4.47	Biv	Het	10.80227273
Patinopecten	4.47	Biv	nonHet	288
Patro	4.47	Biv	nonHet	72.8
Pecten	4.47	Biv	nonHet	197.9
Pegophysema	4.47	Biv	nonHet	50.56666667
Pelecyora	4.47	Biv	Het	47.6
Periglypta	4.47	Biv	nonHet	153.1
Periploma	4.47	Biv	nonHet	65.6
Perna	4.47	Biv	nonHet	191
Peronidia	4.47	Biv	Het	66.54285714
Phlogocardia	4.47	Biv	nonHet	57.4
Phlyctiderma	4.47	Biv	nonHet	10.0925
Pholadomya	4.47	Biv	nonHet	120
Pholas	4.47	Biv	Het	159
Pinctada	4.47	Biv	nonHet	359.3
Pinna	4.47	Biv	nonHet	1200
Pisostrigilla	4.47	Biv	Het	8.65
Pitar	4.47	Biv	Het	90
Placopecten	4.47	Biv	nonHet	230
Placunanomia	4.47	Biv	nonHet	107.94
Pleiorytis	4.47	Biv	nonHet	49.94
Pleurolucina	4.47	Biv	Het	10.96111111
Plicatula	4.47	Biv	nonHet	52.1
Pododesmus	4.47	Biv	nonHet	88.3
Poromya	4.47	Biv	nonHet	64
Portlandia	4.47	Biv	nonHet	31
Pratulum	4.47	Biv	Het	29
Psammacoma	4.47	Biv	Het	77.08
Psammobella	4.47	Biv	Het	35
Psammobia	4.47	Biv	Het	85
Psammophila	4.47	Biv	Het	150
Psammotreta	4.47	Biv	Het	27.86
Pseudamussium	4.47	Biv	nonHet	62
Pseudocardium	4.47	Biv	Het	67.6
Pseudochama	4.47	Biv	Het	90
Pteria	4.47	Biv	nonHet	322
Pycnodonte	4.47	Biv	nonHet	138
Pygocardia	4.47	Biv	nonHet	60.16
Raeta	4.47	Biv	Het	130
Rangia	4.47	Biv	Het	78
Rasia	4.47	Biv	nonHet	52
Rexithaerus	4.47	Biv	Het	69.62
Rhomboidella	4.47	Biv	nonHet	10
Rocellaria	4.47	Biv	nonHet	34.2
Saccella	4.47	Biv	nonHet	43
Saccostrea	4.47	Biv	nonHet	255
Scapharca	4.47	Biv	nonHet	150
Scrobicularia	4.47	Biv	nonHet	65
Semele	4.47	Biv	nonHet	119.2
Semelina	4.47	Biv	nonHet	9.39
Semierycina	4.47	Biv	Het	2.34137931
Septifer	4.47	Biv	nonHet	63.8
Serratina	4.47	Biv	Het	28.1
Serripes	4.47	Biv	nonHet	137
Similipecten	4.47	Biv	nonHet	32.5
Simomactra	4.47	Biv	Het	103.3
Solecurtus	4.47	Biv	nonHet	100
Solemya	4.47	Biv	nonHet	93
Solen	4.47	Biv	nonHet	184.8
Solena	4.47	Biv	Het	160
Soletellina	4.47	Biv	Het	123
Spaniorinus	4.47	Biv	nonHet	8.363888889
Spathochlamys	4.47	Biv	nonHet	28.1
Spheniopsis	4.47	Biv	Het	4.424
Spisula	4.47	Biv	Het	130
Spisulona	4.47	Biv	Het	102
Spondylus	4.47	Biv	nonHet	400
Stirpulina	4.47	Biv	nonHet	76.98507463
Striacallista	4.47	Biv	nonHet	36
Striarca	4.47	Biv	nonHet	20.27
Strigilla	4.47	Biv	Het	17.63
Strophocardia	4.47	Biv	nonHet	60.2
Swiftopecten	4.47	Biv	nonHet	133
Tagelus	4.47	Biv	Het	150
Tellimya	4.47	Biv	nonHet	7.5075
Tellina	4.47	Biv	Het	70.95714286
Tellinella	4.47	Biv	Het	60.12
Temnoconcha	4.47	Biv	Het	43.11
Tenuicorbula	4.47	Biv	Het	24.5
Teredo	4.47	Biv	Het	5.861666667
Thracia	4.47	Biv	nonHet	120
Thyasira	4.47	Biv	Het	16.21
Tindariopsis	4.47	Biv	nonHet	26.3
Tivela	4.47	Biv	Het	176
Tosarca	4.47	Biv	nonHet	74.5
Trachycardium	4.47	Biv	Het	95.3
Transennella	4.47	Biv	nonHet	46
Tresus	4.47	Biv	nonHet	280
Tridonta	4.47	Biv	nonHet	36.35
Trigoniocardia	4.47	Biv	Het	17.8
Trigonulina	4.47	Biv	nonHet	8
Trinitasia	4.47	Biv	nonHet	39.98666667
Truncacila	4.47	Biv	nonHet	23
Tucetona	4.47	Biv	nonHet	118
Undulostrea	4.47	Biv	nonHet	100.6
Varicorbula	4.47	Biv	Het	15
Venericardia	4.47	Biv	Het	45.25
Venerupis	4.47	Biv	Het	58
Ventricolaria	4.47	Biv	Het	60.22
Ventricoloidea	4.47	Biv	nonHet	59.6
Venus	4.47	Biv	Het	72
Verticordia	4.47	Biv	nonHet	36
Yoldia	4.47	Biv	nonHet	60
Zemysina	4.47	Biv	Het	5.63
Zenatia	4.47	Biv	Het	101
Abra	6.29	Biv	Het	38
Acanthocardia	6.29	Biv	Het	102.5
Acar	6.29	Biv	nonHet	43
Acesta	6.29	Biv	nonHet	185
Acila	6.29	Biv	nonHet	50
Aequipecten	6.29	Biv	nonHet	101.3
Americardia	6.29	Biv	Het	60
Amusium	6.29	Biv	nonHet	140
Anadara	6.29	Biv	nonHet	152.1
Angulus	6.29	Biv	Het	43.59
Anodontia	6.29	Biv	Het	33.76153846
Anomia	6.29	Biv	nonHet	93
Arca	6.29	Biv	nonHet	128
Arcinella	6.29	Biv	nonHet	81.4
Arcopagia	6.29	Biv	Het	45.46
Argopecten	6.29	Biv	nonHet	159.3
Astarte	6.29	Biv	nonHet	55
Atrina	6.29	Biv	nonHet	480
Axinactis	6.29	Biv	nonHet	52.6
Barbatia	6.29	Biv	nonHet	90
Bathyarca	6.29	Biv	nonHet	35
Botula	6.29	Biv	nonHet	40
Bowdenia	6.29	Biv	nonHet	3.023333333
Callista	6.29	Biv	Het	106.1
Cardiomya	6.29	Biv	nonHet	40
Cardites	6.29	Biv	nonHet	80.1
Cardium	6.29	Biv	Het	140.6
Caribachlamys	6.29	Biv	nonHet	66.5
Caryocorbula	6.29	Biv	nonHet	30.8
Chama	6.29	Biv	Het	146.7
Chlamys	6.29	Biv	nonHet	140
Clavagella	6.29	Biv	nonHet	81.3
Codakia	6.29	Biv	Het	76.4375
Congeria	6.29	Biv	Het	100.3333333
Corbula	6.29	Biv	Het	26.3
Crassadoma	6.29	Biv	nonHet	266.7
Crassinella	6.29	Biv	nonHet	10
Crassostrea	6.29	Biv	nonHet	450
Crenella	6.29	Biv	nonHet	10
Cubitostrea	6.29	Biv	nonHet	44.3
Cunearca	6.29	Biv	nonHet	78
Cyathodonta	6.29	Biv	nonHet	73
Cyclinella	6.29	Biv	nonHet	81.3
Cyclopecten	6.29	Biv	nonHet	25
Dallocardia	6.29	Biv	nonHet	143.6
Delectopecten	6.29	Biv	nonHet	45
Dendostrea	6.29	Biv	nonHet	120
Diplodonta	6.29	Biv	Het	13.15333333
Divalinga	6.29	Biv	Het	17.89
Donax	6.29	Biv	Het	85.8
Dreissena	6.29	Biv	Het	50
Ervilia	6.29	Biv	nonHet	15
Euloxa	6.29	Biv	nonHet	25.41
Eurytellina	6.29	Biv	Het	36.57
Euvola	6.29	Biv	nonHet	127.4
Felaniella	6.29	Biv	Het	17.04
Flabellipecten	6.29	Biv	nonHet	78.7
Gari	6.29	Biv	Het	60
Gastrana	6.29	Biv	nonHet	24.42
Gastrochaena	6.29	Biv	nonHet	57
Globivenus	6.29	Biv	nonHet	121.7
Glossus	6.29	Biv	Het	100
Glycymeris	6.29	Biv	nonHet	115
Gouldia	6.29	Biv	Het	180
Gregariella	6.29	Biv	nonHet	33.4
Hiatella	6.29	Biv	Het	59.7
Hippochaeta	6.29	Biv	nonHet	132.3
Hybolophus	6.29	Biv	Het	57.08571429
Hyotissa	6.29	Biv	nonHet	271
Hyphantosoma	6.29	Biv	nonHet	87.1
Isognomon	6.29	Biv	nonHet	253.5
Jouannetia	6.29	Biv	Het	50.9
Juliacorbula	6.29	Biv	nonHet	19
Kuphus	6.29	Biv	Het	505
Laevicardium	6.29	Biv	Het	190
Leopecten	6.29	Biv	nonHet	150
Leporimetis	6.29	Biv	Het	63.16
Lima	6.29	Biv	nonHet	158
Limaria	6.29	Biv	nonHet	58.4
Limatula	6.29	Biv	nonHet	40.96
Lindapecten	6.29	Biv	nonHet	100.7
Linga	6.29	Biv	Het	20.30555556
Lioconcha	6.29	Biv	nonHet	58.7
Lirophora	6.29	Biv	nonHet	58
Lithophaga	6.29	Biv	nonHet	147
Loripes	6.29	Biv	nonHet	12.95416667
Lucina	6.29	Biv	Het	54.7125
Lucinisca	6.29	Biv	Het	13.84
Lunarca	6.29	Biv	nonHet	76
Lutraria	6.29	Biv	Het	168
Mactra	6.29	Biv	Het	126
Megapitaria	6.29	Biv	nonHet	129.7
Mercenaria	6.29	Biv	nonHet	168
Merisca	6.29	Biv	Het	40.86
Mexicardia	6.29	Biv	nonHet	122.5
Microcardium	6.29	Biv	Het	26.5
Modiolus	6.29	Biv	nonHet	213
Mytilus	6.29	Biv	nonHet	258
Neopycnodonte	6.29	Biv	nonHet	80
Nodipecten	6.29	Biv	nonHet	226.5
Ostrea	6.29	Biv	nonHet	190
Ostreola	6.29	Biv	nonHet	51
Palliolum	6.29	Biv	nonHet	37.15
Panamicorbula	6.29	Biv	Het	35
Pandora	6.29	Biv	nonHet	48.3
Panopea	6.29	Biv	Het	295
Papillicardium	6.29	Biv	nonHet	25
Paradione	6.29	Biv	nonHet	97.1
Parvamussium	6.29	Biv	nonHet	36
Pecten	6.29	Biv	nonHet	197.9
Pegophysema	6.29	Biv	nonHet	50.56666667
Periglypta	6.29	Biv	nonHet	153.1
Phlogocardia	6.29	Biv	nonHet	57.4
Pholadidea	6.29	Biv	Het	51.2
Pholadomya	6.29	Biv	nonHet	120
Pitar	6.29	Biv	Het	90
Placopecten	6.29	Biv	nonHet	230
Placunanomia	6.29	Biv	nonHet	107.94
Plicatula	6.29	Biv	nonHet	52.1
Potiarca	6.29	Biv	nonHet	54.4
Psammacoma	6.29	Biv	Het	77.08
Pseudochama	6.29	Biv	Het	90
Pteria	6.29	Biv	nonHet	322
Pycnodonte	6.29	Biv	nonHet	138
Rasia	6.29	Biv	nonHet	52
Rocellaria	6.29	Biv	nonHet	34.2
Saccella	6.29	Biv	nonHet	43
Scapharca	6.29	Biv	nonHet	150
Semele	6.29	Biv	nonHet	119.2
Spathochlamys	6.29	Biv	nonHet	28.1
Spisula	6.29	Biv	Het	130
Spondylus	6.29	Biv	nonHet	400
Striarca	6.29	Biv	nonHet	20.27
Strigilla	6.29	Biv	Het	17.63
Tagelus	6.29	Biv	Het	150
Talochlamys	6.29	Biv	nonHet	76.2
Tellina	6.29	Biv	Het	70.95714286
Tellinella	6.29	Biv	Het	60.12
Trachycardium	6.29	Biv	Het	95.3
Trigoniocardia	6.29	Biv	Het	17.8
Trigonulina	6.29	Biv	nonHet	8
Tucetona	6.29	Biv	nonHet	118
Unio	6.29	Biv	nonHet	81.8
Varicorbula	6.29	Biv	Het	15
Venericardia	6.29	Biv	Het	45.25
Ventricoloidea	6.29	Biv	nonHet	59.6
Venus	6.29	Biv	Het	72
Abra	9.43	Biv	Het	38
Acanthocardia	9.43	Biv	Het	102.5
Acar	9.43	Biv	nonHet	43
Acesta	9.43	Biv	nonHet	185
Acila	9.43	Biv	nonHet	50
Adrana	9.43	Biv	nonHet	107
Aelga	9.43	Biv	nonHet	71.4
Aequipecten	9.43	Biv	nonHet	101.3
Aligena	9.43	Biv	Het	8.92
Alveinus	9.43	Biv	nonHet	2.3
Amiantis	9.43	Biv	Het	122.4
Amusium	9.43	Biv	nonHet	140
Anadara	9.43	Biv	nonHet	152.1
Angulus	9.43	Biv	Het	43.59
Anisocorbula	9.43	Biv	Het	40.52
Anodontia	9.43	Biv	Het	33.76153846
Anomia	9.43	Biv	nonHet	93
Antinioche	9.43	Biv	nonHet	57
Arca	9.43	Biv	nonHet	128
Arcinella	9.43	Biv	nonHet	81.4
Arcopagia	9.43	Biv	Het	45.46
Arcoperna	9.43	Biv	nonHet	23.15
Arcopsis	9.43	Biv	nonHet	19.5
Arenomya	9.43	Biv	Het	150
Argopecten	9.43	Biv	nonHet	159.3
Astarte	9.43	Biv	nonHet	55
Atrina	9.43	Biv	nonHet	480
Axinactis	9.43	Biv	nonHet	52.6
Azorinus	9.43	Biv	Het	104
Barbatia	9.43	Biv	nonHet	90
Barnea	9.43	Biv	Het	120
Bellucina	9.43	Biv	Het	8.857142857
Botula	9.43	Biv	nonHet	40
Brachidontes	9.43	Biv	nonHet	70
Callista	9.43	Biv	Het	106.1
Cardilia	9.43	Biv	nonHet	24
Cardiomya	9.43	Biv	nonHet	40
Cardium	9.43	Biv	Het	140.6
Caryocorbula	9.43	Biv	nonHet	30.8
Cavilinga	9.43	Biv	Het	5.350769231
Cerastoderma	9.43	Biv	nonHet	56.6
Chama	9.43	Biv	Het	146.7
Chamelea	9.43	Biv	nonHet	48.4
Chlamys	9.43	Biv	nonHet	140
Choristodon	9.43	Biv	nonHet	43
Ciliatocardium	9.43	Biv	nonHet	86.7
Circomphalus	9.43	Biv	nonHet	83
Clausinella	9.43	Biv	nonHet	30
Clinocardium	9.43	Biv	nonHet	146
Cnesterium	9.43	Biv	nonHet	50
Cochlodesma	9.43	Biv	nonHet	44
Codakia	9.43	Biv	Het	76.4375
Conchocele	9.43	Biv	Het	28.35714286
Corbicula	9.43	Biv	Het	23.13
Corbula	9.43	Biv	Het	26.3
Costacallista	9.43	Biv	nonHet	93.3
Crassadoma	9.43	Biv	nonHet	266.7
Crassinella	9.43	Biv	nonHet	10
Crassostrea	9.43	Biv	nonHet	450
Crenella	9.43	Biv	nonHet	10
Crenomytilus	9.43	Biv	nonHet	120
Cryptomya	9.43	Biv	Het	37
Cubitostrea	9.43	Biv	nonHet	44.3
Cunearca	9.43	Biv	nonHet	78
Cuspidaria	9.43	Biv	nonHet	62.5
Cyathodonta	9.43	Biv	nonHet	73
Cycladicama	9.43	Biv	Het	18.205
Cyclinella	9.43	Biv	nonHet	81.3
Cyclocardia	9.43	Biv	Het	60
Cyclopecten	9.43	Biv	nonHet	25
Cymatoica	9.43	Biv	Het	17.345
Dallocardia	9.43	Biv	nonHet	143.6
Dendostrea	9.43	Biv	nonHet	120
Digitaria	9.43	Biv	nonHet	10
Digitariopsis	9.43	Biv	Het	6.753571429
Dimya	9.43	Biv	nonHet	21.3
Diplodonta	9.43	Biv	Het	13.15333333
Divalinga	9.43	Biv	Het	17.89
Divaricella	9.43	Biv	Het	41.93
Donax	9.43	Biv	Het	85.8
Ensis	9.43	Biv	nonHet	250
Ervilia	9.43	Biv	nonHet	15
Erycina	9.43	Biv	Het	8.525
Eucrassatella	9.43	Biv	Het	121
Europicardium	9.43	Biv	nonHet	50
Eurytellina	9.43	Biv	Het	36.57
Euvola	9.43	Biv	nonHet	127.4
Exogyra	9.43	Biv	nonHet	86.25714286
Felaniella	9.43	Biv	Het	17.04
Flabellipecten	9.43	Biv	nonHet	78.7
Florimetis	9.43	Biv	nonHet	49
Gastrana	9.43	Biv	nonHet	24.42
Gastrochaena	9.43	Biv	nonHet	57
Globivenus	9.43	Biv	nonHet	121.7
Glossus	9.43	Biv	Het	100
Glycymeris	9.43	Biv	nonHet	115
Glycymerita	9.43	Biv	nonHet	57.02857143
Gobraeus	9.43	Biv	Het	148.6
Goodallia	9.43	Biv	Het	3.4
Gouldia	9.43	Biv	Het	180
Harvella	9.43	Biv	Het	76
Hatasia	9.43	Biv	Het	56
Hawaiarca	9.43	Biv	nonHet	26.2
Heteranomia	9.43	Biv	nonHet	22
Hexacorbula	9.43	Biv	Het	24
Hiatella	9.43	Biv	Het	59.7
Hinnites	9.43	Biv	nonHet	180
Hippochaeta	9.43	Biv	nonHet	132.3
Hybolophus	9.43	Biv	Het	57.08571429
Hyotissa	9.43	Biv	nonHet	271
Hyphantosoma	9.43	Biv	nonHet	87.1
Hysteroconcha	9.43	Biv	nonHet	100
Keenocardium	9.43	Biv	nonHet	76
Laevicardium	9.43	Biv	Het	190
Lamelliconcha	9.43	Biv	nonHet	58.6
Lamellinucula	9.43	Biv	nonHet	35
Lentidium	9.43	Biv	Het	10
Leopecten	9.43	Biv	nonHet	150
Leporimetis	9.43	Biv	Het	63.16
Lepton	9.43	Biv	Het	8.9875
Leptopecten	9.43	Biv	nonHet	71
Leukoma	9.43	Biv	nonHet	107.7
Lima	9.43	Biv	nonHet	158
Limea	9.43	Biv	nonHet	5.3
Limopsis	9.43	Biv	nonHet	33.67
Lindapecten	9.43	Biv	nonHet	100.7
Linga	9.43	Biv	Het	20.30555556
Lioconcha	9.43	Biv	nonHet	58.7
Liocyma	9.43	Biv	nonHet	45
Lirophora	9.43	Biv	nonHet	58
Lithophaga	9.43	Biv	nonHet	147
Lophocardium	9.43	Biv	Het	57.1
Lucina	9.43	Biv	Het	54.7125
Lucinisca	9.43	Biv	Het	13.84
Lunarca	9.43	Biv	nonHet	76
Lutraria	9.43	Biv	Het	168
Lyonsia	9.43	Biv	nonHet	57
Macoma	9.43	Biv	Het	33.275
Macrocallista	9.43	Biv	nonHet	188
Mactra	9.43	Biv	Het	126
Mactrellona	9.43	Biv	nonHet	140.6
Mactromeris	9.43	Biv	Het	167
Manupecten	9.43	Biv	nonHet	86.5
Martesia	9.43	Biv	Het	45.23333333
Megacardita	9.43	Biv	nonHet	99.6
Megapitaria	9.43	Biv	nonHet	129.7
Megaxinus	9.43	Biv	Het	20.2625
Mercenaria	9.43	Biv	nonHet	168
Meretrix	9.43	Biv	nonHet	138.9
Merisca	9.43	Biv	Het	40.86
Mesopleura	9.43	Biv	Het	103
Mexicardia	9.43	Biv	nonHet	122.5
Mimachlamys	9.43	Biv	nonHet	230
Miodontiscus	9.43	Biv	nonHet	20
Mizuhopecten	9.43	Biv	nonHet	214
Modiolula	9.43	Biv	nonHet	33.47
Modiolus	9.43	Biv	nonHet	213
Montacuta	9.43	Biv	nonHet	3.3925
Mulinia	9.43	Biv	nonHet	78
Musculus	9.43	Biv	nonHet	80
Mya	9.43	Biv	Het	200
Myrtea	9.43	Biv	Het	25.37142857
Mytilus	9.43	Biv	nonHet	258
Nanaochlamys	9.43	Biv	nonHet	42.575
Neopycnodonte	9.43	Biv	nonHet	80
Noetia	9.43	Biv	nonHet	80
Nucinella	9.43	Biv	nonHet	25
Nucula	9.43	Biv	nonHet	28.1
Nuculana	9.43	Biv	nonHet	35.6
Nuttallia	9.43	Biv	Het	150
Ostrea	9.43	Biv	nonHet	190
Ostreola	9.43	Biv	nonHet	51
Pandora	9.43	Biv	nonHet	48.3
Pandorella	9.43	Biv	nonHet	60
Panomya	9.43	Biv	Het	179
Panopea	9.43	Biv	Het	295
Papillicardium	9.43	Biv	nonHet	25
Paradione	9.43	Biv	nonHet	97.1
Parastarte	9.43	Biv	nonHet	3.8
Parvicardium	9.43	Biv	nonHet	20
Parvilucina	9.43	Biv	Het	10.80227273
